date,CSCO stock,isPartial
2017-03-01,84,False
2017-03-02,79,False
2017-03-03,74,False
2017-03-04,21,False
2017-03-05,20,False
2017-03-06,83,False
2017-03-07,86,False
2017-03-08,68,False
2017-03-09,76,False
2017-03-10,66,False
2017-03-11,16,False
2017-03-12,15,False
2017-03-13,72,False
2017-03-14,100,False
2017-03-15,59,False
2017-03-16,93,False
2017-03-17,77,False
2017-03-18,10,False
2017-03-19,21,False
2017-03-20,41,False
2017-03-21,82,False
2017-03-22,45,False
2017-03-23,32,False
2017-03-24,99,False
2017-03-25,37,False
2017-03-26,0,False
2017-03-27,36,False
2017-03-28,60,False
2017-03-29,50,False
2017-03-30,66,False
2017-03-31,33,False
