date,KO stock,isPartial
2017-07-01,40,False
2017-07-02,14,False
2017-07-03,30,False
2017-07-04,15,False
2017-07-05,35,False
2017-07-06,42,False
2017-07-07,51,False
2017-07-08,20,False
2017-07-09,11,False
2017-07-10,34,False
2017-07-11,29,False
2017-07-12,34,False
2017-07-13,47,False
2017-07-14,30,False
2017-07-15,17,False
2017-07-16,17,False
2017-07-17,39,False
2017-07-18,22,False
2017-07-19,29,False
2017-07-20,44,False
2017-07-21,28,False
2017-07-22,6,False
2017-07-23,11,False
2017-07-24,36,False
2017-07-25,68,False
2017-07-26,100,False
2017-07-27,63,False
2017-07-28,50,False
2017-07-29,14,False
2017-07-30,11,False
2017-07-31,36,False
