date,SBUX stock,isPartial
2013-01-01,26,False
2013-01-02,83,False
2013-01-03,31,False
2013-01-04,32,False
2013-01-05,47,False
2013-01-06,0,False
2013-01-07,60,False
2013-01-08,29,False
2013-01-09,49,False
2013-01-10,39,False
2013-01-11,31,False
2013-01-12,23,False
2013-01-13,23,False
2013-01-14,78,False
2013-01-15,0,False
2013-01-16,48,False
2013-01-17,39,False
2013-01-18,20,False
2013-01-19,23,False
2013-01-20,0,False
2013-01-21,19,False
2013-01-22,47,False
2013-01-23,19,False
2013-01-24,59,False
2013-01-25,100,False
2013-01-26,45,False
2013-01-27,23,False
2013-01-28,75,False
2013-01-29,57,False
2013-01-30,47,False
2013-01-31,19,False
