date,WDC stock,isPartial
2016-07-01,26,False
2016-07-02,25,False
2016-07-03,8,False
2016-07-04,11,False
2016-07-05,22,False
2016-07-06,45,False
2016-07-07,15,False
2016-07-08,27,False
2016-07-09,26,False
2016-07-10,17,False
2016-07-11,44,False
2016-07-12,62,False
2016-07-13,67,False
2016-07-14,29,False
2016-07-15,15,False
2016-07-16,17,False
2016-07-17,0,False
2016-07-18,33,False
2016-07-19,44,False
2016-07-20,22,False
2016-07-21,60,False
2016-07-22,30,False
2016-07-23,9,False
2016-07-24,0,False
2016-07-25,36,False
2016-07-26,18,False
2016-07-27,51,False
2016-07-28,99,False
2016-07-29,100,False
2016-07-30,13,False
2016-07-31,8,False
