date,EBAY stock,isPartial
2016-05-01,54,False
2016-05-02,71,False
2016-05-03,100,False
2016-05-04,87,False
2016-05-05,78,False
2016-05-06,94,False
2016-05-07,63,False
2016-05-08,51,False
2016-05-09,84,False
2016-05-10,80,False
2016-05-11,92,False
2016-05-12,82,False
2016-05-13,49,False
2016-05-14,58,False
2016-05-15,65,False
2016-05-16,86,False
2016-05-17,76,False
2016-05-18,81,False
2016-05-19,85,False
2016-05-20,78,False
2016-05-21,44,False
2016-05-22,59,False
2016-05-23,88,False
2016-05-24,87,False
2016-05-25,88,False
2016-05-26,82,False
2016-05-27,78,False
2016-05-28,51,False
2016-05-29,64,False
2016-05-30,53,False
2016-05-31,75,False
