date,AAPL stock,isPartial
2016-03-01,67,False
2016-03-02,88,False
2016-03-03,58,False
2016-03-04,84,False
2016-03-05,20,False
2016-03-06,10,False
2016-03-07,67,False
2016-03-08,53,False
2016-03-09,74,False
2016-03-10,59,False
2016-03-11,61,False
2016-03-12,17,False
2016-03-13,12,False
2016-03-14,69,False
2016-03-15,72,False
2016-03-16,74,False
2016-03-17,89,False
2016-03-18,65,False
2016-03-19,15,False
2016-03-20,16,False
2016-03-21,100,False
2016-03-22,90,False
2016-03-23,84,False
2016-03-24,66,False
2016-03-25,29,False
2016-03-26,9,False
2016-03-27,10,False
2016-03-28,61,False
2016-03-29,84,False
2016-03-30,89,False
2016-03-31,71,False
