date,MSFT stock,isPartial
2018-06-01,74,False
2018-06-02,29,False
2018-06-03,18,False
2018-06-04,100,False
2018-06-05,91,False
2018-06-06,88,False
2018-06-07,78,False
2018-06-08,62,False
2018-06-09,19,False
2018-06-10,13,False
2018-06-11,58,False
2018-06-12,58,False
2018-06-13,63,False
2018-06-14,62,False
2018-06-15,58,False
2018-06-16,19,False
2018-06-17,8,False
2018-06-18,52,False
2018-06-19,57,False
2018-06-20,72,False
2018-06-21,63,False
2018-06-22,55,False
2018-06-23,13,False
2018-06-24,12,False
2018-06-25,62,False
2018-06-26,52,False
2018-06-27,58,False
2018-06-28,51,False
2018-06-29,54,False
2018-06-30,14,False
