date,COST stock,isPartial
2013-12-01,47,False
2013-12-02,90,False
2013-12-03,80,False
2013-12-04,96,False
2013-12-05,99,False
2013-12-06,70,False
2013-12-07,50,False
2013-12-08,64,False
2013-12-09,72,False
2013-12-10,92,False
2013-12-11,100,False
2013-12-12,86,False
2013-12-13,81,False
2013-12-14,59,False
2013-12-15,61,False
2013-12-16,70,False
2013-12-17,72,False
2013-12-18,90,False
2013-12-19,61,False
2013-12-20,72,False
2013-12-21,41,False
2013-12-22,46,False
2013-12-23,50,False
2013-12-24,53,False
2013-12-25,34,False
2013-12-26,69,False
2013-12-27,68,False
2013-12-28,50,False
2013-12-29,46,False
2013-12-30,69,False
2013-12-31,54,False
