date,EBAY stock,isPartial
2014-03-01,87,False
2014-03-02,77,False
2014-03-03,88,False
2014-03-04,100,False
2014-03-05,95,False
2014-03-06,96,False
2014-03-07,91,False
2014-03-08,70,False
2014-03-09,68,False
2014-03-10,83,False
2014-03-11,97,False
2014-03-12,86,False
2014-03-13,82,False
2014-03-14,74,False
2014-03-15,46,False
2014-03-16,82,False
2014-03-17,80,False
2014-03-18,83,False
2014-03-19,71,False
2014-03-20,76,False
2014-03-21,77,False
2014-03-22,65,False
2014-03-23,55,False
2014-03-24,78,False
2014-03-25,82,False
2014-03-26,85,False
2014-03-27,77,False
2014-03-28,67,False
2014-03-29,51,False
2014-03-30,56,False
2014-03-31,80,False
