date,MSFT stock,isPartial
2015-05-01,100,False
2015-05-02,28,False
2015-05-03,35,False
2015-05-04,79,False
2015-05-05,78,False
2015-05-06,91,False
2015-05-07,76,False
2015-05-08,69,False
2015-05-09,24,False
2015-05-10,12,False
2015-05-11,75,False
2015-05-12,84,False
2015-05-13,62,False
2015-05-14,93,False
2015-05-15,61,False
2015-05-16,31,False
2015-05-17,19,False
2015-05-18,80,False
2015-05-19,71,False
2015-05-20,45,False
2015-05-21,72,False
2015-05-22,48,False
2015-05-23,20,False
2015-05-24,8,False
2015-05-25,20,False
2015-05-26,58,False
2015-05-27,35,False
2015-05-28,68,False
2015-05-29,41,False
2015-05-30,43,False
2015-05-31,8,False
