date,TSLA stock,isPartial
2015-03-01,13,False
2015-03-02,59,False
2015-03-03,63,False
2015-03-04,91,False
2015-03-05,54,False
2015-03-06,86,False
2015-03-07,29,False
2015-03-08,21,False
2015-03-09,46,False
2015-03-10,77,False
2015-03-11,53,False
2015-03-12,58,False
2015-03-13,71,False
2015-03-14,26,False
2015-03-15,20,False
2015-03-16,69,False
2015-03-17,77,False
2015-03-18,69,False
2015-03-19,73,False
2015-03-20,68,False
2015-03-21,16,False
2015-03-22,13,False
2015-03-23,73,False
2015-03-24,72,False
2015-03-25,65,False
2015-03-26,72,False
2015-03-27,81,False
2015-03-28,28,False
2015-03-29,11,False
2015-03-30,93,False
2015-03-31,100,False
