date,HD stock,isPartial
2018-03-01,78,False
2018-03-02,88,False
2018-03-03,53,False
2018-03-04,34,False
2018-03-05,69,False
2018-03-06,70,False
2018-03-07,70,False
2018-03-08,69,False
2018-03-09,86,False
2018-03-10,59,False
2018-03-11,22,False
2018-03-12,83,False
2018-03-13,100,False
2018-03-14,84,False
2018-03-15,79,False
2018-03-16,71,False
2018-03-17,38,False
2018-03-18,31,False
2018-03-19,63,False
2018-03-20,85,False
2018-03-21,65,False
2018-03-22,83,False
2018-03-23,80,False
2018-03-24,32,False
2018-03-25,32,False
2018-03-26,95,False
2018-03-27,77,False
2018-03-28,71,False
2018-03-29,79,False
2018-03-30,66,False
2018-03-31,52,False
