date,MCD stock,isPartial
2014-11-01,72,False
2014-11-02,40,False
2014-11-03,34,False
2014-11-04,45,False
2014-11-05,57,False
2014-11-06,45,False
2014-11-07,47,False
2014-11-08,34,False
2014-11-09,20,False
2014-11-10,51,False
2014-11-11,45,False
2014-11-12,50,False
2014-11-13,56,False
2014-11-14,53,False
2014-11-15,20,False
2014-11-16,20,False
2014-11-17,33,False
2014-11-18,48,False
2014-11-19,58,False
2014-11-20,34,False
2014-11-21,100,False
2014-11-22,40,False
2014-11-23,39,False
2014-11-24,50,False
2014-11-25,39,False
2014-11-26,28,False
2014-11-27,18,False
2014-11-28,18,False
2014-11-29,20,False
2014-11-30,19,False
