date,PHG stock,isPartial
2015-02-01,0,False
2015-02-02,0,False
2015-02-03,49,False
2015-02-04,0,False
2015-02-05,0,False
2015-02-06,52,False
2015-02-07,0,False
2015-02-08,0,False
2015-02-09,0,False
2015-02-10,0,False
2015-02-11,100,False
2015-02-12,0,False
2015-02-13,0,False
2015-02-14,0,False
2015-02-15,0,False
2015-02-16,0,False
2015-02-17,0,False
2015-02-18,0,False
2015-02-19,0,False
2015-02-20,53,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,49,False
2015-02-24,0,False
2015-02-25,0,False
2015-02-26,50,False
2015-02-27,0,False
2015-02-28,0,False
