date,WDC stock,isPartial
2013-10-01,47,False
2013-10-02,64,False
2013-10-03,0,False
2013-10-04,33,False
2013-10-05,38,False
2013-10-06,0,False
2013-10-07,32,False
2013-10-08,32,False
2013-10-09,32,False
2013-10-10,48,False
2013-10-11,0,False
2013-10-12,39,False
2013-10-13,0,False
2013-10-14,65,False
2013-10-15,32,False
2013-10-16,49,False
2013-10-17,49,False
2013-10-18,100,False
2013-10-19,38,False
2013-10-20,74,False
2013-10-21,62,False
2013-10-22,47,False
2013-10-23,63,False
2013-10-24,64,False
2013-10-25,77,False
2013-10-26,0,False
2013-10-27,36,False
2013-10-28,62,False
2013-10-29,31,False
2013-10-30,31,False
2013-10-31,49,False
