date,MSFT stock,isPartial
2016-11-01,51,False
2016-11-02,66,False
2016-11-03,41,False
2016-11-04,41,False
2016-11-05,12,False
2016-11-06,10,False
2016-11-07,49,False
2016-11-08,48,False
2016-11-09,100,False
2016-11-10,79,False
2016-11-11,63,False
2016-11-12,10,False
2016-11-13,8,False
2016-11-14,40,False
2016-11-15,62,False
2016-11-16,73,False
2016-11-17,59,False
2016-11-18,60,False
2016-11-19,16,False
2016-11-20,8,False
2016-11-21,42,False
2016-11-22,68,False
2016-11-23,64,False
2016-11-24,18,False
2016-11-25,20,False
2016-11-26,16,False
2016-11-27,8,False
2016-11-28,55,False
2016-11-29,39,False
2016-11-30,46,False
