date,HAS stock,isPartial
2017-08-01,89,False
2017-08-02,100,False
2017-08-03,83,False
2017-08-04,75,False
2017-08-05,51,False
2017-08-06,70,False
2017-08-07,92,False
2017-08-08,75,False
2017-08-09,78,False
2017-08-10,80,False
2017-08-11,72,False
2017-08-12,45,False
2017-08-13,58,False
2017-08-14,43,False
2017-08-15,88,False
2017-08-16,84,False
2017-08-17,63,False
2017-08-18,50,False
2017-08-19,61,False
2017-08-20,64,False
2017-08-21,64,False
2017-08-22,66,False
2017-08-23,60,False
2017-08-24,68,False
2017-08-25,76,False
2017-08-26,49,False
2017-08-27,46,False
2017-08-28,77,False
2017-08-29,85,False
2017-08-30,71,False
2017-08-31,93,False
