date,HAS stock,isPartial
2015-04-01,57,False
2015-04-02,60,False
2015-04-03,49,False
2015-04-04,39,False
2015-04-05,57,False
2015-04-06,70,False
2015-04-07,55,False
2015-04-08,74,False
2015-04-09,73,False
2015-04-10,72,False
2015-04-11,50,False
2015-04-12,60,False
2015-04-13,93,False
2015-04-14,70,False
2015-04-15,65,False
2015-04-16,84,False
2015-04-17,72,False
2015-04-18,56,False
2015-04-19,63,False
2015-04-20,97,False
2015-04-21,76,False
2015-04-22,100,False
2015-04-23,91,False
2015-04-24,74,False
2015-04-25,44,False
2015-04-26,61,False
2015-04-27,95,False
2015-04-28,66,False
2015-04-29,92,False
2015-04-30,79,False
