date,INTC stock,isPartial
2016-05-01,34,False
2016-05-02,72,False
2016-05-03,41,False
2016-05-04,84,False
2016-05-05,75,False
2016-05-06,70,False
2016-05-07,14,False
2016-05-08,14,False
2016-05-09,60,False
2016-05-10,53,False
2016-05-11,65,False
2016-05-12,66,False
2016-05-13,49,False
2016-05-14,21,False
2016-05-15,14,False
2016-05-16,59,False
2016-05-17,35,False
2016-05-18,59,False
2016-05-19,53,False
2016-05-20,69,False
2016-05-21,21,False
2016-05-22,14,False
2016-05-23,65,False
2016-05-24,77,False
2016-05-25,60,False
2016-05-26,100,False
2016-05-27,64,False
2016-05-28,14,False
2016-05-29,14,False
2016-05-30,19,False
2016-05-31,42,False
