date,MAT stock,isPartial
2014-05-01,62,False
2014-05-02,40,False
2014-05-03,59,False
2014-05-04,87,False
2014-05-05,0,False
2014-05-06,0,False
2014-05-07,74,False
2014-05-08,0,False
2014-05-09,39,False
2014-05-10,44,False
2014-05-11,44,False
2014-05-12,54,False
2014-05-13,36,False
2014-05-14,93,False
2014-05-15,75,False
2014-05-16,39,False
2014-05-17,45,False
2014-05-18,45,False
2014-05-19,93,False
2014-05-20,37,False
2014-05-21,40,False
2014-05-22,41,False
2014-05-23,43,False
2014-05-24,100,False
2014-05-25,50,False
2014-05-26,0,False
2014-05-27,40,False
2014-05-28,54,False
2014-05-29,42,False
2014-05-30,0,False
2014-05-31,50,False
