date,MAT stock,isPartial
2017-05-01,41,False
2017-05-02,46,False
2017-05-03,61,False
2017-05-04,54,False
2017-05-05,32,False
2017-05-06,54,False
2017-05-07,26,False
2017-05-08,54,False
2017-05-09,53,False
2017-05-10,61,False
2017-05-11,70,False
2017-05-12,81,False
2017-05-13,27,False
2017-05-14,41,False
2017-05-15,73,False
2017-05-16,41,False
2017-05-17,58,False
2017-05-18,33,False
2017-05-19,77,False
2017-05-20,29,False
2017-05-21,0,False
2017-05-22,86,False
2017-05-23,88,False
2017-05-24,100,False
2017-05-25,51,False
2017-05-26,70,False
2017-05-27,30,False
2017-05-28,0,False
2017-05-29,26,False
2017-05-30,60,False
2017-05-31,24,False
