date,PEP stock,isPartial
2014-06-01,47,False
2014-06-02,25,False
2014-06-03,100,False
2014-06-04,59,False
2014-06-05,52,False
2014-06-06,55,False
2014-06-07,32,False
2014-06-08,32,False
2014-06-09,52,False
2014-06-10,26,False
2014-06-11,51,False
2014-06-12,52,False
2014-06-13,27,False
2014-06-14,31,False
2014-06-15,31,False
2014-06-16,51,False
2014-06-17,51,False
2014-06-18,78,False
2014-06-19,35,False
2014-06-20,55,False
2014-06-21,48,False
2014-06-22,47,False
2014-06-23,39,False
2014-06-24,34,False
2014-06-25,52,False
2014-06-26,52,False
2014-06-27,55,False
2014-06-28,74,False
2014-06-29,63,False
2014-06-30,52,False
