date,ODP stock,isPartial
2018-11-01,26,False
2018-11-02,34,False
2018-11-03,19,False
2018-11-04,0,False
2018-11-05,21,False
2018-11-06,27,False
2018-11-07,100,False
2018-11-08,48,False
2018-11-09,40,False
2018-11-10,37,False
2018-11-11,18,False
2018-11-12,43,False
2018-11-13,16,False
2018-11-14,33,False
2018-11-15,25,False
2018-11-16,22,False
2018-11-17,19,False
2018-11-18,18,False
2018-11-19,16,False
2018-11-20,32,False
2018-11-21,33,False
2018-11-22,25,False
2018-11-23,34,False
2018-11-24,0,False
2018-11-25,0,False
2018-11-26,47,False
2018-11-27,32,False
2018-11-28,22,False
2018-11-29,33,False
2018-11-30,22,False
