date,MCD stock,isPartial
2012-04-01,23,False
2012-04-02,38,False
2012-04-03,29,False
2012-04-04,40,False
2012-04-05,51,False
2012-04-06,67,False
2012-04-07,24,False
2012-04-08,25,False
2012-04-09,69,False
2012-04-10,40,False
2012-04-11,28,False
2012-04-12,58,False
2012-04-13,20,False
2012-04-14,23,False
2012-04-15,0,False
2012-04-16,38,False
2012-04-17,38,False
2012-04-18,57,False
2012-04-19,67,False
2012-04-20,100,False
2012-04-21,23,False
2012-04-22,0,False
2012-04-23,37,False
2012-04-24,93,False
2012-04-25,0,False
2012-04-26,29,False
2012-04-27,50,False
2012-04-28,23,False
2012-04-29,23,False
2012-04-30,50,False
