date,DIS stock,isPartial
2015-02-01,6,False
2015-02-02,25,False
2015-02-03,100,False
2015-02-04,70,False
2015-02-05,82,False
2015-02-06,63,False
2015-02-07,12,False
2015-02-08,18,False
2015-02-09,35,False
2015-02-10,60,False
2015-02-11,46,False
2015-02-12,31,False
2015-02-13,54,False
2015-02-14,18,False
2015-02-15,12,False
2015-02-16,5,False
2015-02-17,79,False
2015-02-18,67,False
2015-02-19,26,False
2015-02-20,42,False
2015-02-21,12,False
2015-02-22,0,False
2015-02-23,20,False
2015-02-24,45,False
2015-02-25,65,False
2015-02-26,30,False
2015-02-27,47,False
2015-02-28,6,False
