date,PHG stock,isPartial
2018-02-01,0,False
2018-02-02,34,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,32,False
2018-02-06,64,False
2018-02-07,32,False
2018-02-08,32,False
2018-02-09,67,False
2018-02-10,0,False
2018-02-11,0,False
2018-02-12,32,False
2018-02-13,0,False
2018-02-14,32,False
2018-02-15,0,False
2018-02-16,68,False
2018-02-17,0,False
2018-02-18,0,False
2018-02-19,65,False
2018-02-20,64,False
2018-02-21,32,False
2018-02-22,48,False
2018-02-23,100,False
2018-02-24,0,False
2018-02-25,0,False
2018-02-26,32,False
2018-02-27,32,False
2018-02-28,32,False
