date,EA stock,isPartial
2019-02-01,13,False
2019-02-02,7,False
2019-02-03,3,False
2019-02-04,11,False
2019-02-05,34,False
2019-02-06,100,False
2019-02-07,51,False
2019-02-08,68,False
2019-02-09,44,False
2019-02-10,20,False
2019-02-11,66,False
2019-02-12,70,False
2019-02-13,56,False
2019-02-14,33,False
2019-02-15,40,False
2019-02-16,21,False
2019-02-17,12,False
2019-02-18,16,False
2019-02-19,36,False
2019-02-20,35,False
2019-02-21,30,False
2019-02-22,31,False
2019-02-23,14,False
2019-02-24,13,False
2019-02-25,32,False
2019-02-26,25,False
2019-02-27,23,False
2019-02-28,18,False
