date,FB stock,isPartial
2017-05-01,47,False
2017-05-02,54,False
2017-05-03,100,False
2017-05-04,85,False
2017-05-05,54,False
2017-05-06,10,False
2017-05-07,7,False
2017-05-08,43,False
2017-05-09,37,False
2017-05-10,43,False
2017-05-11,39,False
2017-05-12,30,False
2017-05-13,9,False
2017-05-14,4,False
2017-05-15,31,False
2017-05-16,33,False
2017-05-17,39,False
2017-05-18,42,False
2017-05-19,36,False
2017-05-20,5,False
2017-05-21,9,False
2017-05-22,27,False
2017-05-23,29,False
2017-05-24,29,False
2017-05-25,34,False
2017-05-26,32,False
2017-05-27,11,False
2017-05-28,7,False
2017-05-29,7,False
2017-05-30,32,False
2017-05-31,29,False
