date,COST stock,isPartial
2012-05-01,70,False
2012-05-02,64,False
2012-05-03,70,False
2012-05-04,70,False
2012-05-05,41,False
2012-05-06,38,False
2012-05-07,68,False
2012-05-08,63,False
2012-05-09,59,False
2012-05-10,73,False
2012-05-11,48,False
2012-05-12,34,False
2012-05-13,43,False
2012-05-14,74,False
2012-05-15,57,False
2012-05-16,82,False
2012-05-17,89,False
2012-05-18,100,False
2012-05-19,45,False
2012-05-20,46,False
2012-05-21,64,False
2012-05-22,61,False
2012-05-23,60,False
2012-05-24,58,False
2012-05-25,49,False
2012-05-26,30,False
2012-05-27,45,False
2012-05-28,29,False
2012-05-29,50,False
2012-05-30,41,False
2012-05-31,37,False
