date,CSCO stock,isPartial
2013-02-01,26,False
2013-02-02,27,False
2013-02-03,18,False
2013-02-04,20,False
2013-02-05,37,False
2013-02-06,39,False
2013-02-07,30,False
2013-02-08,52,False
2013-02-09,45,False
2013-02-10,18,False
2013-02-11,40,False
2013-02-12,38,False
2013-02-13,100,False
2013-02-14,82,False
2013-02-15,57,False
2013-02-16,18,False
2013-02-17,0,False
2013-02-18,45,False
2013-02-19,29,False
2013-02-20,20,False
2013-02-21,39,False
2013-02-22,26,False
2013-02-23,0,False
2013-02-24,17,False
2013-02-25,38,False
2013-02-26,43,False
2013-02-27,22,False
2013-02-28,30,False
