date,AAPL stock,isPartial
2017-03-01,97,False
2017-03-02,100,False
2017-03-03,73,False
2017-03-04,22,False
2017-03-05,11,False
2017-03-06,75,False
2017-03-07,78,False
2017-03-08,62,False
2017-03-09,89,False
2017-03-10,62,False
2017-03-11,18,False
2017-03-12,5,False
2017-03-13,58,False
2017-03-14,72,False
2017-03-15,91,False
2017-03-16,78,False
2017-03-17,78,False
2017-03-18,20,False
2017-03-19,13,False
2017-03-20,54,False
2017-03-21,83,False
2017-03-22,56,False
2017-03-23,63,False
2017-03-24,56,False
2017-03-25,17,False
2017-03-26,11,False
2017-03-27,59,False
2017-03-28,78,False
2017-03-29,98,False
2017-03-30,79,False
2017-03-31,83,False
