date,TSLA stock,isPartial
2014-04-01,63,False
2014-04-02,63,False
2014-04-03,83,False
2014-04-04,68,False
2014-04-05,18,False
2014-04-06,15,False
2014-04-07,77,False
2014-04-08,84,False
2014-04-09,59,False
2014-04-10,55,False
2014-04-11,100,False
2014-04-12,22,False
2014-04-13,21,False
2014-04-14,55,False
2014-04-15,60,False
2014-04-16,68,False
2014-04-17,54,False
2014-04-18,28,False
2014-04-19,9,False
2014-04-20,6,False
2014-04-21,45,False
2014-04-22,57,False
2014-04-23,43,False
2014-04-24,46,False
2014-04-25,49,False
2014-04-26,9,False
2014-04-27,12,False
2014-04-28,43,False
2014-04-29,49,False
2014-04-30,42,False
