date,KO stock,isPartial
2016-11-01,45,False
2016-11-02,47,False
2016-11-03,54,False
2016-11-04,60,False
2016-11-05,17,False
2016-11-06,12,False
2016-11-07,53,False
2016-11-08,35,False
2016-11-09,78,False
2016-11-10,95,False
2016-11-11,60,False
2016-11-12,21,False
2016-11-13,20,False
2016-11-14,93,False
2016-11-15,100,False
2016-11-16,61,False
2016-11-17,61,False
2016-11-18,48,False
2016-11-19,8,False
2016-11-20,20,False
2016-11-21,84,False
2016-11-22,53,False
2016-11-23,43,False
2016-11-24,22,False
2016-11-25,45,False
2016-11-26,28,False
2016-11-27,12,False
2016-11-28,51,False
2016-11-29,47,False
2016-11-30,41,False
