date,SIRI stock,isPartial
2014-06-01,27,False
2014-06-02,61,False
2014-06-03,77,False
2014-06-04,47,False
2014-06-05,66,False
2014-06-06,75,False
2014-06-07,16,False
2014-06-08,25,False
2014-06-09,98,False
2014-06-10,94,False
2014-06-11,65,False
2014-06-12,62,False
2014-06-13,78,False
2014-06-14,21,False
2014-06-15,32,False
2014-06-16,70,False
2014-06-17,92,False
2014-06-18,71,False
2014-06-19,100,False
2014-06-20,66,False
2014-06-21,16,False
2014-06-22,32,False
2014-06-23,80,False
2014-06-24,66,False
2014-06-25,79,False
2014-06-26,67,False
2014-06-27,70,False
2014-06-28,24,False
2014-06-29,32,False
2014-06-30,53,False
