date,CTSH stock,isPartial
2015-05-01,34,False
2015-05-02,22,False
2015-05-03,21,False
2015-05-04,100,False
2015-05-05,42,False
2015-05-06,72,False
2015-05-07,43,False
2015-05-08,64,False
2015-05-09,29,False
2015-05-10,0,False
2015-05-11,27,False
2015-05-12,45,False
2015-05-13,48,False
2015-05-14,43,False
2015-05-15,31,False
2015-05-16,22,False
2015-05-17,0,False
2015-05-18,30,False
2015-05-19,36,False
2015-05-20,42,False
2015-05-21,55,False
2015-05-22,38,False
2015-05-23,22,False
2015-05-24,0,False
2015-05-25,28,False
2015-05-26,44,False
2015-05-27,35,False
2015-05-28,54,False
2015-05-29,50,False
2015-05-30,22,False
2015-05-31,21,False
