date,EA stock,isPartial
2016-01-01,31,False
2016-01-02,9,False
2016-01-03,19,False
2016-01-04,28,False
2016-01-05,28,False
2016-01-06,45,False
2016-01-07,56,False
2016-01-08,29,False
2016-01-09,9,False
2016-01-10,13,False
2016-01-11,43,False
2016-01-12,31,False
2016-01-13,52,False
2016-01-14,32,False
2016-01-15,42,False
2016-01-16,23,False
2016-01-17,13,False
2016-01-18,16,False
2016-01-19,44,False
2016-01-20,60,False
2016-01-21,44,False
2016-01-22,29,False
2016-01-23,18,False
2016-01-24,18,False
2016-01-25,39,False
2016-01-26,24,False
2016-01-27,51,False
2016-01-28,100,False
2016-01-29,91,False
2016-01-30,14,False
2016-01-31,9,False
