date,PEP stock,isPartial
2012-01-01,0,False
2012-01-02,47,False
2012-01-03,43,False
2012-01-04,0,False
2012-01-05,44,False
2012-01-06,45,False
2012-01-07,51,False
2012-01-08,0,False
2012-01-09,42,False
2012-01-10,41,False
2012-01-11,41,False
2012-01-12,84,False
2012-01-13,44,False
2012-01-14,0,False
2012-01-15,49,False
2012-01-16,0,False
2012-01-17,83,False
2012-01-18,82,False
2012-01-19,41,False
2012-01-20,43,False
2012-01-21,50,False
2012-01-22,0,False
2012-01-23,62,False
2012-01-24,41,False
2012-01-25,41,False
2012-01-26,56,False
2012-01-27,43,False
2012-01-28,49,False
2012-01-29,0,False
2012-01-30,67,False
2012-01-31,100,False
