date,WDC stock,isPartial
2013-08-01,0,False
2013-08-02,68,False
2013-08-03,0,False
2013-08-04,53,False
2013-08-05,86,False
2013-08-06,86,False
2013-08-07,43,False
2013-08-08,66,False
2013-08-09,45,False
2013-08-10,53,False
2013-08-11,52,False
2013-08-12,64,False
2013-08-13,85,False
2013-08-14,43,False
2013-08-15,0,False
2013-08-16,75,False
2013-08-17,52,False
2013-08-18,0,False
2013-08-19,42,False
2013-08-20,70,False
2013-08-21,56,False
2013-08-22,64,False
2013-08-23,89,False
2013-08-24,0,False
2013-08-25,100,False
2013-08-26,61,False
2013-08-27,82,False
2013-08-28,95,False
2013-08-29,62,False
2013-08-30,72,False
2013-08-31,50,False
