date,GS stock,isPartial
2016-11-01,23,False
2016-11-02,33,False
2016-11-03,29,False
2016-11-04,20,False
2016-11-05,13,False
2016-11-06,15,False
2016-11-07,27,False
2016-11-08,27,False
2016-11-09,100,False
2016-11-10,100,False
2016-11-11,92,False
2016-11-12,25,False
2016-11-13,19,False
2016-11-14,74,False
2016-11-15,84,False
2016-11-16,58,False
2016-11-17,60,False
2016-11-18,68,False
2016-11-19,16,False
2016-11-20,14,False
2016-11-21,43,False
2016-11-22,49,False
2016-11-23,52,False
2016-11-24,22,False
2016-11-25,34,False
2016-11-26,15,False
2016-11-27,18,False
2016-11-28,28,False
2016-11-29,47,False
2016-11-30,66,False
