date,PEP stock,isPartial
2018-04-01,15,False
2018-04-02,41,False
2018-04-03,52,False
2018-04-04,52,False
2018-04-05,26,False
2018-04-06,36,False
2018-04-07,30,False
2018-04-08,30,False
2018-04-09,43,False
2018-04-10,34,False
2018-04-11,38,False
2018-04-12,35,False
2018-04-13,20,False
2018-04-14,15,False
2018-04-15,15,False
2018-04-16,26,False
2018-04-17,39,False
2018-04-18,61,False
2018-04-19,36,False
2018-04-20,64,False
2018-04-21,30,False
2018-04-22,0,False
2018-04-23,30,False
2018-04-24,47,False
2018-04-25,65,False
2018-04-26,100,False
2018-04-27,97,False
2018-04-28,36,False
2018-04-29,30,False
2018-04-30,44,False
