date,EA stock,isPartial
2012-07-01,14,False
2012-07-02,28,False
2012-07-03,55,False
2012-07-04,29,False
2012-07-05,57,False
2012-07-06,12,False
2012-07-07,28,False
2012-07-08,27,False
2012-07-09,39,False
2012-07-10,54,False
2012-07-11,57,False
2012-07-12,45,False
2012-07-13,35,False
2012-07-14,14,False
2012-07-15,14,False
2012-07-16,45,False
2012-07-17,28,False
2012-07-18,22,False
2012-07-19,63,False
2012-07-20,83,False
2012-07-21,21,False
2012-07-22,14,False
2012-07-23,28,False
2012-07-24,28,False
2012-07-25,45,False
2012-07-26,45,False
2012-07-27,59,False
2012-07-28,70,False
2012-07-29,28,False
2012-07-30,45,False
2012-07-31,100,False
