date,HD stock,isPartial
2018-01-01,35,False
2018-01-02,54,False
2018-01-03,92,False
2018-01-04,52,False
2018-01-05,88,False
2018-01-06,40,False
2018-01-07,23,False
2018-01-08,56,False
2018-01-09,78,False
2018-01-10,48,False
2018-01-11,68,False
2018-01-12,63,False
2018-01-13,26,False
2018-01-14,26,False
2018-01-15,35,False
2018-01-16,100,False
2018-01-17,61,False
2018-01-18,84,False
2018-01-19,91,False
2018-01-20,26,False
2018-01-21,26,False
2018-01-22,91,False
2018-01-23,56,False
2018-01-24,70,False
2018-01-25,92,False
2018-01-26,94,False
2018-01-27,37,False
2018-01-28,23,False
2018-01-29,41,False
2018-01-30,75,False
2018-01-31,61,False
