date,WDC stock,isPartial
2015-12-01,43,False
2015-12-02,78,False
2015-12-03,35,False
2015-12-04,63,False
2015-12-05,31,False
2015-12-06,0,False
2015-12-07,79,False
2015-12-08,79,False
2015-12-09,52,False
2015-12-10,79,False
2015-12-11,82,False
2015-12-12,46,False
2015-12-13,30,False
2015-12-14,51,False
2015-12-15,36,False
2015-12-16,72,False
2015-12-17,55,False
2015-12-18,73,False
2015-12-19,33,False
2015-12-20,63,False
2015-12-21,70,False
2015-12-22,66,False
2015-12-23,79,False
2015-12-24,100,False
2015-12-25,54,False
2015-12-26,33,False
2015-12-27,0,False
2015-12-28,28,False
2015-12-29,86,False
2015-12-30,49,False
2015-12-31,0,False
