date,GS stock,isPartial
2016-05-01,37,False
2016-05-02,37,False
2016-05-03,58,False
2016-05-04,79,False
2016-05-05,24,False
2016-05-06,62,False
2016-05-07,19,False
2016-05-08,18,False
2016-05-09,37,False
2016-05-10,78,False
2016-05-11,41,False
2016-05-12,48,False
2016-05-13,33,False
2016-05-14,18,False
2016-05-15,27,False
2016-05-16,42,False
2016-05-17,71,False
2016-05-18,88,False
2016-05-19,100,False
2016-05-20,77,False
2016-05-21,31,False
2016-05-22,0,False
2016-05-23,57,False
2016-05-24,58,False
2016-05-25,63,False
2016-05-26,44,False
2016-05-27,50,False
2016-05-28,19,False
2016-05-29,19,False
2016-05-30,16,False
2016-05-31,42,False
