date,ODP stock,isPartial
2017-09-01,69,False
2017-09-02,38,False
2017-09-03,0,False
2017-09-04,0,False
2017-09-05,32,False
2017-09-06,32,False
2017-09-07,66,False
2017-09-08,33,False
2017-09-09,0,False
2017-09-10,36,False
2017-09-11,0,False
2017-09-12,31,False
2017-09-13,31,False
2017-09-14,0,False
2017-09-15,33,False
2017-09-16,0,False
2017-09-17,36,False
2017-09-18,0,False
2017-09-19,0,False
2017-09-20,0,False
2017-09-21,32,False
2017-09-22,33,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,63,False
2017-09-26,0,False
2017-09-27,31,False
2017-09-28,95,False
2017-09-29,100,False
2017-09-30,0,False
