date,COST stock,isPartial
2015-10-01,93,False
2015-10-02,80,False
2015-10-03,56,False
2015-10-04,49,False
2015-10-05,93,False
2015-10-06,92,False
2015-10-07,87,False
2015-10-08,100,False
2015-10-09,77,False
2015-10-10,33,False
2015-10-11,40,False
2015-10-12,85,False
2015-10-13,93,False
2015-10-14,97,False
2015-10-15,81,False
2015-10-16,73,False
2015-10-17,48,False
2015-10-18,49,False
2015-10-19,93,False
2015-10-20,87,False
2015-10-21,77,False
2015-10-22,76,False
2015-10-23,69,False
2015-10-24,50,False
2015-10-25,51,False
2015-10-26,89,False
2015-10-27,81,False
2015-10-28,83,False
2015-10-29,99,False
2015-10-30,72,False
2015-10-31,55,False
