date,EXPE stock,isPartial
2017-11-01,100,False
2017-11-02,72,False
2017-11-03,37,False
2017-11-04,0,False
2017-11-05,20,False
2017-11-06,43,False
2017-11-07,35,False
2017-11-08,53,False
2017-11-09,62,False
2017-11-10,55,False
2017-11-11,0,False
2017-11-12,20,False
2017-11-13,17,False
2017-11-14,34,False
2017-11-15,17,False
2017-11-16,35,False
2017-11-17,55,False
2017-11-18,20,False
2017-11-19,0,False
2017-11-20,35,False
2017-11-21,17,False
2017-11-22,35,False
2017-11-23,18,False
2017-11-24,27,False
2017-11-25,0,False
2017-11-26,0,False
2017-11-27,25,False
2017-11-28,26,False
2017-11-29,26,False
2017-11-30,0,False
