date,INTC stock,isPartial
2013-05-01,94,False
2013-05-02,74,False
2013-05-03,92,False
2013-05-04,40,False
2013-05-05,16,False
2013-05-06,81,False
2013-05-07,73,False
2013-05-08,74,False
2013-05-09,62,False
2013-05-10,35,False
2013-05-11,40,False
2013-05-12,0,False
2013-05-13,99,False
2013-05-14,32,False
2013-05-15,72,False
2013-05-16,100,False
2013-05-17,90,False
2013-05-18,80,False
2013-05-19,16,False
2013-05-20,46,False
2013-05-21,84,False
2013-05-22,46,False
2013-05-23,59,False
2013-05-24,34,False
2013-05-25,0,False
2013-05-26,40,False
2013-05-27,14,False
2013-05-28,58,False
2013-05-29,91,False
2013-05-30,60,False
2013-05-31,35,False
