date,MAT stock,isPartial
2014-03-01,49,False
2014-03-02,29,False
2014-03-03,74,False
2014-03-04,75,False
2014-03-05,100,False
2014-03-06,25,False
2014-03-07,0,False
2014-03-08,29,False
2014-03-09,29,False
2014-03-10,50,False
2014-03-11,25,False
2014-03-12,25,False
2014-03-13,38,False
2014-03-14,26,False
2014-03-15,44,False
2014-03-16,0,False
2014-03-17,50,False
2014-03-18,25,False
2014-03-19,49,False
2014-03-20,33,False
2014-03-21,0,False
2014-03-22,58,False
2014-03-23,28,False
2014-03-24,49,False
2014-03-25,40,False
2014-03-26,98,False
2014-03-27,0,False
2014-03-28,26,False
2014-03-29,29,False
2014-03-30,29,False
2014-03-31,49,False
