date,AMZN stock,isPartial
2014-01-01,5,False
2014-01-02,12,False
2014-01-03,12,False
2014-01-04,7,False
2014-01-05,6,False
2014-01-06,14,False
2014-01-07,9,False
2014-01-08,11,False
2014-01-09,21,False
2014-01-10,8,False
2014-01-11,9,False
2014-01-12,9,False
2014-01-13,16,False
2014-01-14,10,False
2014-01-15,15,False
2014-01-16,9,False
2014-01-17,19,False
2014-01-18,9,False
2014-01-19,4,False
2014-01-20,5,False
2014-01-21,10,False
2014-01-22,17,False
2014-01-23,21,False
2014-01-24,16,False
2014-01-25,9,False
2014-01-26,2,False
2014-01-27,15,False
2014-01-28,23,False
2014-01-29,14,False
2014-01-30,53,False
2014-01-31,100,False
