date,COST stock,isPartial
2013-08-01,98,False
2013-08-02,68,False
2013-08-03,57,False
2013-08-04,67,False
2013-08-05,84,False
2013-08-06,68,False
2013-08-07,100,False
2013-08-08,70,False
2013-08-09,64,False
2013-08-10,64,False
2013-08-11,63,False
2013-08-12,85,False
2013-08-13,86,False
2013-08-14,91,False
2013-08-15,90,False
2013-08-16,90,False
2013-08-17,42,False
2013-08-18,62,False
2013-08-19,77,False
2013-08-20,72,False
2013-08-21,84,False
2013-08-22,77,False
2013-08-23,86,False
2013-08-24,53,False
2013-08-25,73,False
2013-08-26,78,False
2013-08-27,67,False
2013-08-28,87,False
2013-08-29,99,False
2013-08-30,78,False
2013-08-31,40,False
