date,BA stock,isPartial
2013-03-01,44,False
2013-03-02,88,False
2013-03-03,38,False
2013-03-04,77,False
2013-03-05,42,False
2013-03-06,77,False
2013-03-07,100,False
2013-03-08,88,False
2013-03-09,25,False
2013-03-10,49,False
2013-03-11,62,False
2013-03-12,82,False
2013-03-13,75,False
2013-03-14,56,False
2013-03-15,43,False
2013-03-16,37,False
2013-03-17,24,False
2013-03-18,97,False
2013-03-19,55,False
2013-03-20,91,False
2013-03-21,78,False
2013-03-22,33,False
2013-03-23,58,False
2013-03-24,25,False
2013-03-25,76,False
2013-03-26,84,False
2013-03-27,58,False
2013-03-28,74,False
2013-03-29,48,False
2013-03-30,43,False
2013-03-31,27,False
