date,ATVI stock,isPartial
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,66,False
2014-02-04,55,False
2014-02-05,49,False
2014-02-06,45,False
2014-02-07,100,False
2014-02-08,76,False
2014-02-09,56,False
2014-02-10,75,False
2014-02-11,43,False
2014-02-12,33,False
2014-02-13,66,False
2014-02-14,0,False
2014-02-15,78,False
2014-02-16,0,False
2014-02-17,0,False
2014-02-18,33,False
2014-02-19,33,False
2014-02-20,77,False
2014-02-21,69,False
2014-02-22,38,False
2014-02-23,38,False
2014-02-24,32,False
2014-02-25,43,False
2014-02-26,33,False
2014-02-27,33,False
2014-02-28,69,False
