date,GS stock,isPartial
2018-02-01,51,False
2018-02-02,47,False
2018-02-03,25,False
2018-02-04,14,False
2018-02-05,63,False
2018-02-06,100,False
2018-02-07,59,False
2018-02-08,72,False
2018-02-09,92,False
2018-02-10,16,False
2018-02-11,14,False
2018-02-12,46,False
2018-02-13,35,False
2018-02-14,43,False
2018-02-15,36,False
2018-02-16,39,False
2018-02-17,14,False
2018-02-18,11,False
2018-02-19,8,False
2018-02-20,22,False
2018-02-21,30,False
2018-02-22,35,False
2018-02-23,42,False
2018-02-24,14,False
2018-02-25,7,False
2018-02-26,44,False
2018-02-27,44,False
2018-02-28,34,False
