,date,DIS,isPartial
18,2014-05-19,68.08,False
19,2014-05-20,68.08,False
20,2014-05-21,65.12,False
21,2014-05-22,62.9,False
22,2014-05-23,65.86,False
23,2014-05-24,65.12,False
24,2014-05-25,60.68,False
25,2014-05-26,61.42,False
26,2014-05-27,61.42,False
27,2014-05-28,62.9,False
28,2014-05-29,61.42,False
29,2014-05-30,64.38,False
30,2014-05-31,54.019999999999996,False
0,2014-06-01,60.48,False
1,2014-06-02,61.919999999999995,False
2,2014-06-03,61.199999999999996,False
3,2014-06-04,64.8,False
4,2014-06-05,69.12,False
5,2014-06-06,69.12,False
6,2014-06-07,62.64,False
7,2014-06-08,68.39999999999999,False
8,2014-06-09,61.199999999999996,False
9,2014-06-10,63.36,False
10,2014-06-11,65.52,False
11,2014-06-12,62.64,False
12,2014-06-13,61.199999999999996,False
13,2014-06-14,56.16,False
14,2014-06-15,56.879999999999995,False
15,2014-06-16,59.76,False
16,2014-06-17,61.199999999999996,False
17,2014-06-18,64.08,False
18,2014-06-19,62.64,False
19,2014-06-20,64.8,False
20,2014-06-21,63.36,False
21,2014-06-22,58.32,False
22,2014-06-23,64.8,False
23,2014-06-24,65.52,False
24,2014-06-25,64.08,False
25,2014-06-26,65.52,False
26,2014-06-27,66.96,False
27,2014-06-28,63.36,False
28,2014-06-29,72.0,False
29,2014-06-30,72.0,False
0,2014-07-01,42.9,False
1,2014-07-02,42.9,False
2,2014-07-03,44.46,False
3,2014-07-04,42.120000000000005,False
4,2014-07-05,40.56,False
5,2014-07-06,39.0,False
6,2014-07-07,40.56,False
7,2014-07-08,41.34,False
8,2014-07-09,42.120000000000005,False
9,2014-07-10,42.9,False
10,2014-07-11,46.800000000000004,False
11,2014-07-12,41.34,False
12,2014-07-13,42.9,False
13,2014-07-14,43.68,False
14,2014-07-15,44.46,False
15,2014-07-16,42.120000000000005,False
16,2014-07-17,78.0,False
17,2014-07-18,45.24,False
18,2014-07-19,42.120000000000005,False
19,2014-07-20,46.800000000000004,False
20,2014-07-21,42.120000000000005,False
21,2014-07-22,38.22,False
22,2014-07-23,39.0,False
23,2014-07-24,39.78,False
24,2014-07-25,41.34,False
25,2014-07-26,42.120000000000005,False
26,2014-07-27,36.660000000000004,False
27,2014-07-28,39.0,False
28,2014-07-29,39.0,False
29,2014-07-30,42.120000000000005,False
30,2014-07-31,42.9,False
0,2014-08-01,67.76,False
1,2014-08-02,56.21,False
2,2014-08-03,68.53,False
3,2014-08-04,68.53,False
4,2014-08-05,70.07000000000001,False
5,2014-08-06,67.76,False
6,2014-08-07,67.76,False
7,2014-08-08,69.3,False
8,2014-08-09,68.53,False
9,2014-08-10,77.0,False
10,2014-08-11,70.84,False
11,2014-08-12,68.53,False
12,2014-08-13,66.22,False
13,2014-08-14,70.07000000000001,False
14,2014-08-15,73.15,False
15,2014-08-16,66.22,False
16,2014-08-17,71.61,False
17,2014-08-18,69.3,False
18,2014-08-19,71.61,False
19,2014-08-20,66.22,False
20,2014-08-21,67.76,False
21,2014-08-22,69.3,False
22,2014-08-23,63.14,False
23,2014-08-24,61.6,False
24,2014-08-25,65.45,False
25,2014-08-26,66.99,False
26,2014-08-27,63.910000000000004,False
27,2014-08-28,67.76,False
28,2014-08-29,65.45,False
29,2014-08-30,63.910000000000004,False
30,2014-08-31,64.68,False
0,2014-09-01,73.15,False
1,2014-09-02,66.99,False
2,2014-09-03,69.3,False
3,2014-09-04,77.0,False
4,2014-09-05,73.15,False
5,2014-09-06,66.99,False
6,2014-09-07,66.22,False
7,2014-09-08,71.61,False
8,2014-09-09,68.53,False
9,2014-09-10,71.61,False
10,2014-09-11,73.92,False
11,2014-09-12,76.23,False
12,2014-09-13,65.45,False
13,2014-09-14,70.07000000000001,False
14,2014-09-15,67.76,False
15,2014-09-16,73.15,False
16,2014-09-17,71.61,False
17,2014-09-18,70.84,False
18,2014-09-19,71.61,False
19,2014-09-20,76.23,False
20,2014-09-21,70.07000000000001,False
21,2014-09-22,76.23,False
22,2014-09-23,76.23,False
23,2014-09-24,72.38,False
24,2014-09-25,74.69,False
25,2014-09-26,74.69,False
26,2014-09-27,67.76,False
27,2014-09-28,66.22,False
28,2014-09-29,70.84,False
29,2014-09-30,69.3,False
0,2014-10-01,70.84,False
1,2014-10-02,60.83,False
2,2014-10-03,66.99,False
3,2014-10-04,61.6,False
4,2014-10-05,66.99,False
5,2014-10-06,66.22,False
6,2014-10-07,60.06,False
7,2014-10-08,63.910000000000004,False
8,2014-10-09,63.910000000000004,False
9,2014-10-10,66.22,False
10,2014-10-11,60.83,False
11,2014-10-12,68.53,False
12,2014-10-13,69.3,False
13,2014-10-14,66.99,False
14,2014-10-15,77.0,False
15,2014-10-16,71.61,False
16,2014-10-17,60.83,False
17,2014-10-18,66.22,False
18,2014-10-19,66.99,False
19,2014-10-20,67.76,False
20,2014-10-21,74.69,False
21,2014-10-22,70.07000000000001,False
22,2014-10-23,73.15,False
23,2014-10-24,63.14,False
24,2014-10-25,68.53,False
25,2014-10-26,61.6,False
26,2014-10-27,67.76,False
27,2014-10-28,66.99,False
28,2014-10-29,61.6,False
29,2014-10-30,64.68,False
30,2014-10-31,67.76,False
0,2014-11-01,71.28,False
1,2014-11-02,66.42,False
2,2014-11-03,67.23,False
3,2014-11-04,66.42,False
4,2014-11-05,68.85000000000001,False
5,2014-11-06,68.04,False
6,2014-11-07,81.0,False
7,2014-11-08,68.85000000000001,False
8,2014-11-09,68.85000000000001,False
9,2014-11-10,71.28,False
10,2014-11-11,68.85000000000001,False
11,2014-11-12,71.28,False
12,2014-11-13,74.52000000000001,False
13,2014-11-14,70.47,False
14,2014-11-15,62.370000000000005,False
15,2014-11-16,72.09,False
16,2014-11-17,75.33,False
17,2014-11-18,61.56,False
18,2014-11-19,68.85000000000001,False
19,2014-11-20,72.09,False
20,2014-11-21,67.23,False
21,2014-11-22,62.370000000000005,False
22,2014-11-23,63.99,False
23,2014-11-24,68.85000000000001,False
24,2014-11-25,67.23,False
25,2014-11-26,69.66000000000001,False
26,2014-11-27,59.13,False
27,2014-11-28,63.99,False
28,2014-11-29,58.32000000000001,False
29,2014-11-30,72.09,False
0,2014-12-01,71.28,False
1,2014-12-02,73.71000000000001,False
2,2014-12-03,76.95,False
3,2014-12-04,81.0,False
4,2014-12-05,76.95,False
5,2014-12-06,66.42,False
6,2014-12-07,72.09,False
7,2014-12-08,70.47,False
8,2014-12-09,76.14,False
9,2014-12-10,76.14,False
10,2014-12-11,75.33,False
11,2014-12-12,71.28,False
12,2014-12-13,74.52000000000001,False
13,2014-12-14,66.42,False
14,2014-12-15,72.09,False
15,2014-12-16,73.71000000000001,False
16,2014-12-17,74.52000000000001,False
17,2014-12-18,67.23,False
18,2014-12-19,67.23,False
19,2014-12-20,66.42,False
20,2014-12-21,63.18000000000001,False
21,2014-12-22,71.28,False
22,2014-12-23,66.42,False
23,2014-12-24,68.04,False
24,2014-12-25,71.28,False
25,2014-12-26,70.47,False
26,2014-12-27,72.09,False
27,2014-12-28,72.09,False
28,2014-12-29,71.28,False
29,2014-12-30,68.85000000000001,False
30,2014-12-31,61.56,False
0,2015-01-01,62.31999999999999,False
1,2015-01-02,76.25999999999999,False
2,2015-01-03,69.7,False
3,2015-01-04,72.16,False
4,2015-01-05,75.44,False
5,2015-01-06,65.6,False
6,2015-01-07,71.33999999999999,False
7,2015-01-08,74.61999999999999,False
8,2015-01-09,76.25999999999999,False
9,2015-01-10,67.24,False
10,2015-01-11,68.06,False
11,2015-01-12,71.33999999999999,False
12,2015-01-13,70.52,False
13,2015-01-14,65.6,False
14,2015-01-15,76.25999999999999,False
15,2015-01-16,82.0,False
16,2015-01-17,64.78,False
17,2015-01-18,72.16,False
18,2015-01-19,70.52,False
19,2015-01-20,65.6,False
20,2015-01-21,70.52,False
21,2015-01-22,78.72,False
22,2015-01-23,70.52,False
23,2015-01-24,72.97999999999999,False
24,2015-01-25,72.97999999999999,False
25,2015-01-26,74.61999999999999,False
26,2015-01-27,68.06,False
27,2015-01-28,75.44,False
28,2015-01-29,79.53999999999999,False
29,2015-01-30,70.52,False
30,2015-01-31,66.42,False
0,2015-02-01,74.61999999999999,False
1,2015-02-02,79.53999999999999,False
2,2015-02-03,79.53999999999999,False
3,2015-02-04,77.08,False
4,2015-02-05,77.08,False
5,2015-02-06,76.25999999999999,False
6,2015-02-07,69.7,False
7,2015-02-08,72.16,False
8,2015-02-09,72.16,False
9,2015-02-10,76.25999999999999,False
10,2015-02-11,74.61999999999999,False
11,2015-02-12,71.33999999999999,False
12,2015-02-13,69.7,False
13,2015-02-14,77.08,False
14,2015-02-15,63.959999999999994,False
15,2015-02-16,72.16,False
16,2015-02-17,72.16,False
17,2015-02-18,70.52,False
18,2015-02-19,75.44,False
19,2015-02-20,76.25999999999999,False
20,2015-02-21,73.8,False
21,2015-02-22,66.42,False
22,2015-02-23,78.72,False
23,2015-02-24,77.08,False
24,2015-02-25,73.8,False
25,2015-02-26,74.61999999999999,False
26,2015-02-27,82.0,False
27,2015-02-28,74.61999999999999,False
0,2015-03-01,70.55,False
1,2015-03-02,78.2,False
2,2015-03-03,77.35,False
3,2015-03-04,85.0,False
4,2015-03-05,85.0,False
5,2015-03-06,79.89999999999999,False
6,2015-03-07,76.5,False
7,2015-03-08,85.0,False
8,2015-03-09,73.95,False
9,2015-03-10,79.05,False
10,2015-03-11,81.6,False
11,2015-03-12,76.5,False
12,2015-03-13,78.2,False
13,2015-03-14,79.05,False
14,2015-03-15,71.39999999999999,False
15,2015-03-16,74.8,False
16,2015-03-17,76.5,False
17,2015-03-18,71.39999999999999,False
18,2015-03-19,83.3,False
19,2015-03-20,81.6,False
20,2015-03-21,76.5,False
21,2015-03-22,73.1,False
22,2015-03-23,77.35,False
23,2015-03-24,79.05,False
24,2015-03-25,63.75,False
25,2015-03-26,75.64999999999999,False
26,2015-03-27,81.6,False
27,2015-03-28,79.05,False
28,2015-03-29,76.5,False
29,2015-03-30,79.89999999999999,False
30,2015-03-31,73.1,False
0,2015-04-01,78.02,False
1,2015-04-02,83.0,False
2,2015-04-03,73.03999999999999,False
3,2015-04-04,68.89,False
4,2015-04-05,73.03999999999999,False
5,2015-04-06,75.53,False
6,2015-04-07,75.53,False
7,2015-04-08,76.36,False
8,2015-04-09,69.72,False
9,2015-04-10,74.7,False
10,2015-04-11,74.7,False
11,2015-04-12,69.72,False
12,2015-04-13,77.19,False
13,2015-04-14,78.85,False
14,2015-04-15,73.86999999999999,False
15,2015-04-16,79.67999999999999,False
16,2015-04-17,78.02,False
17,2015-04-18,69.72,False
18,2015-04-19,70.55,False
19,2015-04-20,73.03999999999999,False
20,2015-04-21,77.19,False
21,2015-04-22,76.36,False
22,2015-04-23,80.50999999999999,False
23,2015-04-24,74.7,False
24,2015-04-25,71.38,False
25,2015-04-26,69.72,False
26,2015-04-27,76.36,False
27,2015-04-28,79.67999999999999,False
28,2015-04-29,78.85,False
29,2015-04-30,79.67999999999999,False
0,2015-05-01,71.39999999999999,False
1,2015-05-02,68.03999999999999,False
2,2015-05-03,63.839999999999996,False
3,2015-05-04,73.92,False
4,2015-05-05,75.6,False
5,2015-05-06,66.36,False
6,2015-05-07,62.16,False
7,2015-05-08,74.75999999999999,False
8,2015-05-09,69.72,False
9,2015-05-10,84.0,False
10,2015-05-11,70.56,False
11,2015-05-12,73.92,False
12,2015-05-13,61.32,False
13,2015-05-14,72.24,False
14,2015-05-15,70.56,False
15,2015-05-16,62.16,False
16,2015-05-17,62.16,False
17,2015-05-18,64.67999999999999,False
18,2015-05-19,69.72,False
19,2015-05-20,73.08,False
20,2015-05-21,66.36,False
21,2015-05-22,76.44,False
22,2015-05-23,68.88,False
23,2015-05-24,58.8,False
24,2015-05-25,68.03999999999999,False
25,2015-05-26,67.2,False
26,2015-05-27,68.03999999999999,False
27,2015-05-28,80.64,False
28,2015-05-29,68.88,False
29,2015-05-30,63.839999999999996,False
30,2015-05-31,64.67999999999999,False
0,2015-06-01,73.8,False
1,2015-06-02,72.16,False
2,2015-06-03,73.8,False
3,2015-06-04,71.33999999999999,False
4,2015-06-05,67.24,False
5,2015-06-06,68.06,False
6,2015-06-07,66.42,False
7,2015-06-08,63.959999999999994,False
8,2015-06-09,74.61999999999999,False
9,2015-06-10,71.33999999999999,False
10,2015-06-11,68.88,False
11,2015-06-12,77.89999999999999,False
12,2015-06-13,66.42,False
13,2015-06-14,59.04,False
14,2015-06-15,69.7,False
15,2015-06-16,66.42,False
16,2015-06-17,72.97999999999999,False
17,2015-06-18,75.44,False
18,2015-06-19,68.88,False
19,2015-06-20,77.89999999999999,False
20,2015-06-21,82.0,False
21,2015-06-22,77.08,False
22,2015-06-23,75.44,False
23,2015-06-24,78.72,False
24,2015-06-25,78.72,False
25,2015-06-26,72.16,False
26,2015-06-27,73.8,False
27,2015-06-28,68.88,False
28,2015-06-29,72.97999999999999,False
29,2015-06-30,72.16,False
0,2015-07-01,66.42,False
1,2015-07-02,68.06,False
2,2015-07-03,68.88,False
3,2015-07-04,68.06,False
4,2015-07-05,63.959999999999994,False
5,2015-07-06,63.959999999999994,False
6,2015-07-07,66.42,False
7,2015-07-08,65.6,False
8,2015-07-09,66.42,False
9,2015-07-10,68.06,False
10,2015-07-11,61.49999999999999,False
11,2015-07-12,61.49999999999999,False
12,2015-07-13,63.959999999999994,False
13,2015-07-14,66.42,False
14,2015-07-15,64.78,False
15,2015-07-16,62.31999999999999,False
16,2015-07-17,63.959999999999994,False
17,2015-07-18,55.76,False
18,2015-07-19,59.86,False
19,2015-07-20,64.78,False
20,2015-07-21,68.88,False
21,2015-07-22,64.78,False
22,2015-07-23,66.42,False
23,2015-07-24,68.88,False
24,2015-07-25,63.13999999999999,False
25,2015-07-26,63.959999999999994,False
26,2015-07-27,65.6,False
27,2015-07-28,67.24,False
28,2015-07-29,77.89999999999999,False
29,2015-07-30,69.7,False
30,2015-07-31,82.0,False
0,2015-08-01,77.4,False
1,2015-08-02,74.7,False
2,2015-08-03,72.0,False
3,2015-08-04,78.3,False
4,2015-08-05,90.0,False
5,2015-08-06,90.0,False
6,2015-08-07,81.0,False
7,2015-08-08,74.7,False
8,2015-08-09,90.0,False
9,2015-08-10,78.3,False
10,2015-08-11,81.9,False
11,2015-08-12,72.9,False
12,2015-08-13,75.60000000000001,False
13,2015-08-14,73.8,False
14,2015-08-15,76.5,False
15,2015-08-16,66.60000000000001,False
16,2015-08-17,80.10000000000001,False
17,2015-08-18,77.4,False
18,2015-08-19,79.2,False
19,2015-08-20,72.0,False
20,2015-08-21,81.9,False
21,2015-08-22,68.4,False
22,2015-08-23,68.4,False
23,2015-08-24,81.0,False
24,2015-08-25,81.0,False
25,2015-08-26,81.9,False
26,2015-08-27,80.10000000000001,False
27,2015-08-28,77.4,False
28,2015-08-29,54.0,False
29,2015-08-30,69.3,False
30,2015-08-31,76.5,False
0,2015-09-01,83.52,False
1,2015-09-02,86.13,False
2,2015-09-03,84.39,False
3,2015-09-04,79.17,False
4,2015-09-05,73.08,False
5,2015-09-06,69.6,False
6,2015-09-07,79.17,False
7,2015-09-08,81.78,False
8,2015-09-09,79.17,False
9,2015-09-10,81.78,False
10,2015-09-11,78.3,False
11,2015-09-12,74.82,False
12,2015-09-13,72.21,False
13,2015-09-14,73.95,False
14,2015-09-15,82.65,False
15,2015-09-16,81.78,False
16,2015-09-17,80.04,False
17,2015-09-18,86.13,False
18,2015-09-19,85.26,False
19,2015-09-20,74.82,False
20,2015-09-21,78.3,False
21,2015-09-22,79.17,False
22,2015-09-23,84.39,False
23,2015-09-24,77.42999999999999,False
24,2015-09-25,79.17,False
25,2015-09-26,75.69,False
26,2015-09-27,72.21,False
27,2015-09-28,73.08,False
28,2015-09-29,80.91,False
29,2015-09-30,87.0,False
0,2015-10-01,80.99,False
1,2015-10-02,73.87,False
2,2015-10-03,68.53,False
3,2015-10-04,72.09,False
4,2015-10-05,76.54,False
5,2015-10-06,77.43,False
6,2015-10-07,80.1,False
7,2015-10-08,75.65,False
8,2015-10-09,77.43,False
9,2015-10-10,68.53,False
10,2015-10-11,73.87,False
11,2015-10-12,81.88,False
12,2015-10-13,80.1,False
13,2015-10-14,82.77,False
14,2015-10-15,84.55,False
15,2015-10-16,75.65,False
16,2015-10-17,71.2,False
17,2015-10-18,76.54,False
18,2015-10-19,85.44,False
19,2015-10-20,82.77,False
20,2015-10-21,82.77,False
21,2015-10-22,89.0,False
22,2015-10-23,80.99,False
23,2015-10-24,83.66,False
24,2015-10-25,72.09,False
25,2015-10-26,86.33,False
26,2015-10-27,87.22,False
27,2015-10-28,86.33,False
28,2015-10-29,81.88,False
29,2015-10-30,77.43,False
30,2015-10-31,75.65,False
0,2015-11-01,74.52000000000001,False
1,2015-11-02,83.72,False
2,2015-11-03,87.4,False
3,2015-11-04,86.48,False
4,2015-11-05,92.0,False
5,2015-11-06,86.48,False
6,2015-11-07,72.68,False
7,2015-11-08,79.12,False
8,2015-11-09,80.04,False
9,2015-11-10,81.88000000000001,False
10,2015-11-11,80.04,False
11,2015-11-12,77.28,False
12,2015-11-13,78.2,False
13,2015-11-14,73.60000000000001,False
14,2015-11-15,70.84,False
15,2015-11-16,79.12,False
16,2015-11-17,83.72,False
17,2015-11-18,84.64,False
18,2015-11-19,81.88000000000001,False
19,2015-11-20,79.12,False
20,2015-11-21,73.60000000000001,False
21,2015-11-22,79.12,False
22,2015-11-23,81.88000000000001,False
23,2015-11-24,76.36,False
24,2015-11-25,79.12,False
25,2015-11-26,79.12,False
26,2015-11-27,80.96000000000001,False
27,2015-11-28,76.36,False
28,2015-11-29,80.04,False
29,2015-11-30,78.2,False
0,2015-12-01,78.12,False
1,2015-12-02,85.56,False
2,2015-12-03,81.84,False
3,2015-12-04,80.91000000000001,False
4,2015-12-05,76.26,False
5,2015-12-06,78.12,False
6,2015-12-07,81.84,False
7,2015-12-08,84.63000000000001,False
8,2015-12-09,84.63000000000001,False
9,2015-12-10,82.77000000000001,False
10,2015-12-11,79.05,False
11,2015-12-12,70.68,False
12,2015-12-13,69.75,False
13,2015-12-14,83.7,False
14,2015-12-15,93.0,False
15,2015-12-16,83.7,False
16,2015-12-17,87.42,False
17,2015-12-18,88.35000000000001,False
18,2015-12-19,79.98,False
19,2015-12-20,84.63000000000001,False
20,2015-12-21,93.0,False
21,2015-12-22,79.98,False
22,2015-12-23,85.56,False
23,2015-12-24,79.98,False
24,2015-12-25,81.84,False
25,2015-12-26,79.05,False
26,2015-12-27,79.05,False
27,2015-12-28,93.0,False
28,2015-12-29,87.42,False
29,2015-12-30,80.91000000000001,False
30,2015-12-31,74.4,False
0,2016-01-01,85.44,False
1,2016-01-02,78.72,False
2,2016-01-03,84.47999999999999,False
3,2016-01-04,91.2,False
4,2016-01-05,87.36,False
5,2016-01-06,93.11999999999999,False
6,2016-01-07,96.0,False
7,2016-01-08,89.28,False
8,2016-01-09,80.64,False
9,2016-01-10,84.47999999999999,False
10,2016-01-11,91.2,False
11,2016-01-12,86.39999999999999,False
12,2016-01-13,90.24,False
13,2016-01-14,85.44,False
14,2016-01-15,90.24,False
15,2016-01-16,80.64,False
16,2016-01-17,83.52,False
17,2016-01-18,79.67999999999999,False
18,2016-01-19,84.47999999999999,False
19,2016-01-20,91.2,False
20,2016-01-21,88.32,False
21,2016-01-22,88.32,False
22,2016-01-23,78.72,False
23,2016-01-24,81.6,False
24,2016-01-25,85.44,False
25,2016-01-26,87.36,False
26,2016-01-27,93.11999999999999,False
27,2016-01-28,85.44,False
28,2016-01-29,84.47999999999999,False
29,2016-01-30,76.8,False
30,2016-01-31,84.47999999999999,False
0,2016-02-01,87.0,False
1,2016-02-02,85.0,False
2,2016-02-03,88.0,False
3,2016-02-04,91.0,False
4,2016-02-05,89.0,False
5,2016-02-06,79.0,False
6,2016-02-07,78.0,False
7,2016-02-08,86.0,False
8,2016-02-09,100.0,False
9,2016-02-10,95.0,False
10,2016-02-11,92.0,False
11,2016-02-12,83.0,False
12,2016-02-13,75.0,False
13,2016-02-14,81.0,False
14,2016-02-15,83.0,False
15,2016-02-16,82.0,False
16,2016-02-17,82.0,False
17,2016-02-18,84.0,False
18,2016-02-19,85.0,False
19,2016-02-20,78.0,False
20,2016-02-21,81.0,False
21,2016-02-22,93.0,False
22,2016-02-23,87.0,False
23,2016-02-24,86.0,False
24,2016-02-25,88.0,False
25,2016-02-26,81.0,False
26,2016-02-27,80.0,False
27,2016-02-28,78.0,False
28,2016-02-29,83.0,False
0,2016-03-01,83.6,False
1,2016-03-02,89.3,False
2,2016-03-03,85.5,False
3,2016-03-04,83.6,False
4,2016-03-05,78.85,False
5,2016-03-06,70.3,False
6,2016-03-07,89.3,False
7,2016-03-08,95.0,False
8,2016-03-09,87.39999999999999,False
9,2016-03-10,84.55,False
10,2016-03-11,84.55,False
11,2016-03-12,78.85,False
12,2016-03-13,76.0,False
13,2016-03-14,88.35,False
14,2016-03-15,82.64999999999999,False
15,2016-03-16,83.6,False
16,2016-03-17,83.6,False
17,2016-03-18,81.7,False
18,2016-03-19,76.0,False
19,2016-03-20,79.8,False
20,2016-03-21,80.75,False
21,2016-03-22,80.75,False
22,2016-03-23,82.64999999999999,False
23,2016-03-24,76.0,False
24,2016-03-25,77.89999999999999,False
25,2016-03-26,76.0,False
26,2016-03-27,76.0,False
27,2016-03-28,77.89999999999999,False
28,2016-03-29,82.64999999999999,False
29,2016-03-30,75.05,False
30,2016-03-31,73.14999999999999,False
0,2016-04-01,88.27,False
1,2016-04-02,76.44,False
2,2016-04-03,77.35000000000001,False
3,2016-04-04,87.36,False
4,2016-04-05,87.36,False
5,2016-04-06,85.54,False
6,2016-04-07,80.08,False
7,2016-04-08,83.72,False
8,2016-04-09,75.53,False
9,2016-04-10,77.35000000000001,False
10,2016-04-11,80.99000000000001,False
11,2016-04-12,85.54,False
12,2016-04-13,88.27,False
13,2016-04-14,87.36,False
14,2016-04-15,82.81,False
15,2016-04-16,82.81,False
16,2016-04-17,76.44,False
17,2016-04-18,89.18,False
18,2016-04-19,90.09,False
19,2016-04-20,85.54,False
20,2016-04-21,91.0,False
21,2016-04-22,88.27,False
22,2016-04-23,80.08,False
23,2016-04-24,78.26,False
24,2016-04-25,86.45,False
25,2016-04-26,86.45,False
26,2016-04-27,83.72,False
27,2016-04-28,87.36,False
28,2016-04-29,84.63000000000001,False
29,2016-04-30,79.17,False
0,2016-05-01,77.35000000000001,False
1,2016-05-02,74.62,False
2,2016-05-03,80.08,False
3,2016-05-04,75.53,False
4,2016-05-05,81.9,False
5,2016-05-06,73.71000000000001,False
6,2016-05-07,74.62,False
7,2016-05-08,72.8,False
8,2016-05-09,84.63000000000001,False
9,2016-05-10,91.0,False
10,2016-05-11,84.63000000000001,False
11,2016-05-12,79.17,False
12,2016-05-13,73.71000000000001,False
13,2016-05-14,64.61,False
14,2016-05-15,66.43,False
15,2016-05-16,74.62,False
16,2016-05-17,76.44,False
17,2016-05-18,76.44,False
18,2016-05-19,73.71000000000001,False
19,2016-05-20,77.35000000000001,False
20,2016-05-21,68.25,False
21,2016-05-22,75.53,False
22,2016-05-23,76.44,False
23,2016-05-24,72.8,False
24,2016-05-25,78.26,False
25,2016-05-26,78.26,False
26,2016-05-27,75.53,False
27,2016-05-28,69.16,False
28,2016-05-29,67.34,False
29,2016-05-30,78.26,False
30,2016-05-31,75.53,False
0,2016-06-01,83.72,False
1,2016-06-02,82.81,False
2,2016-06-03,82.81,False
3,2016-06-04,74.62,False
4,2016-06-05,71.89,False
5,2016-06-06,88.27,False
6,2016-06-07,90.09,False
7,2016-06-08,88.27,False
8,2016-06-09,91.0,False
9,2016-06-10,85.54,False
10,2016-06-11,84.63000000000001,False
11,2016-06-12,89.18,False
12,2016-06-13,86.45,False
13,2016-06-14,86.45,False
14,2016-06-15,85.54,False
15,2016-06-16,91.0,False
16,2016-06-17,85.54,False
17,2016-06-18,81.9,False
18,2016-06-19,86.45,False
19,2016-06-20,80.08,False
20,2016-06-21,82.81,False
21,2016-06-22,83.72,False
22,2016-06-23,77.35000000000001,False
23,2016-06-24,90.09,False
24,2016-06-25,72.8,False
25,2016-06-26,70.98,False
26,2016-06-27,79.17,False
27,2016-06-28,90.09,False
28,2016-06-29,88.27,False
29,2016-06-30,80.08,False
0,2016-07-01,73.95,False
1,2016-07-02,72.21,False
2,2016-07-03,72.21,False
3,2016-07-04,66.12,False
4,2016-07-05,70.47,False
5,2016-07-06,79.17,False
6,2016-07-07,77.42999999999999,False
7,2016-07-08,74.82,False
8,2016-07-09,69.6,False
9,2016-07-10,71.34,False
10,2016-07-11,74.82,False
11,2016-07-12,76.56,False
12,2016-07-13,77.42999999999999,False
13,2016-07-14,78.3,False
14,2016-07-15,78.3,False
15,2016-07-16,80.04,False
16,2016-07-17,73.08,False
17,2016-07-18,81.78,False
18,2016-07-19,86.13,False
19,2016-07-20,77.42999999999999,False
20,2016-07-21,87.0,False
21,2016-07-22,82.65,False
22,2016-07-23,80.91,False
23,2016-07-24,73.08,False
24,2016-07-25,79.17,False
25,2016-07-26,85.26,False
26,2016-07-27,84.39,False
27,2016-07-28,80.91,False
28,2016-07-29,85.26,False
29,2016-07-30,82.65,False
30,2016-07-31,75.69,False
0,2016-08-01,58.24,False
1,2016-08-02,62.79,False
2,2016-08-03,60.97,False
3,2016-08-04,64.61,False
4,2016-08-05,58.24,False
5,2016-08-06,57.330000000000005,False
6,2016-08-07,58.24,False
7,2016-08-08,60.06,False
8,2016-08-09,68.25,False
9,2016-08-10,71.89,False
10,2016-08-11,67.34,False
11,2016-08-12,65.52,False
12,2016-08-13,55.510000000000005,False
13,2016-08-14,70.98,False
14,2016-08-15,60.06,False
15,2016-08-16,57.330000000000005,False
16,2016-08-17,56.42,False
17,2016-08-18,91.0,False
18,2016-08-19,69.16,False
19,2016-08-20,53.690000000000005,False
20,2016-08-21,54.6,False
21,2016-08-22,62.79,False
22,2016-08-23,60.97,False
23,2016-08-24,60.06,False
24,2016-08-25,60.06,False
25,2016-08-26,61.88,False
26,2016-08-27,56.42,False
27,2016-08-28,60.97,False
28,2016-08-29,63.7,False
29,2016-08-30,58.24,False
30,2016-08-31,59.15,False
0,2016-09-01,83.6,False
1,2016-09-02,84.48,False
2,2016-09-03,73.04,False
3,2016-09-04,76.56,False
4,2016-09-05,80.08,False
5,2016-09-06,83.6,False
6,2016-09-07,78.32000000000001,False
7,2016-09-08,87.12,False
8,2016-09-09,80.96,False
9,2016-09-10,79.2,False
10,2016-09-11,80.96,False
11,2016-09-12,76.56,False
12,2016-09-13,79.2,False
13,2016-09-14,78.32000000000001,False
14,2016-09-15,80.08,False
15,2016-09-16,73.04,False
16,2016-09-17,76.56,False
17,2016-09-18,73.92,False
18,2016-09-19,85.36,False
19,2016-09-20,82.72,False
20,2016-09-21,88.0,False
21,2016-09-22,79.2,False
22,2016-09-23,82.72,False
23,2016-09-24,77.44,False
24,2016-09-25,81.84,False
25,2016-09-26,87.12,False
26,2016-09-27,86.24,False
27,2016-09-28,85.36,False
28,2016-09-29,84.48,False
29,2016-09-30,84.48,False
0,2016-10-01,72.8,False
1,2016-10-02,80.08,False
2,2016-10-03,85.54,False
3,2016-10-04,88.27,False
4,2016-10-05,84.63000000000001,False
5,2016-10-06,80.08,False
6,2016-10-07,80.08,False
7,2016-10-08,73.71000000000001,False
8,2016-10-09,69.16,False
9,2016-10-10,80.99000000000001,False
10,2016-10-11,82.81,False
11,2016-10-12,91.0,False
12,2016-10-13,81.9,False
13,2016-10-14,80.08,False
14,2016-10-15,79.17,False
15,2016-10-16,80.99000000000001,False
16,2016-10-17,83.72,False
17,2016-10-18,82.81,False
18,2016-10-19,80.99000000000001,False
19,2016-10-20,80.08,False
20,2016-10-21,82.81,False
