date,SBUX stock,isPartial
2013-06-01,27,False
2013-06-02,39,False
2013-06-03,44,False
2013-06-04,22,False
2013-06-05,51,False
2013-06-06,45,False
2013-06-07,46,False
2013-06-08,81,False
2013-06-09,0,False
2013-06-10,65,False
2013-06-11,36,False
2013-06-12,66,False
2013-06-13,100,False
2013-06-14,62,False
2013-06-15,54,False
2013-06-16,0,False
2013-06-17,22,False
2013-06-18,44,False
2013-06-19,95,False
2013-06-20,68,False
2013-06-21,36,False
2013-06-22,27,False
2013-06-23,27,False
2013-06-24,22,False
2013-06-25,33,False
2013-06-26,59,False
2013-06-27,60,False
2013-06-28,39,False
2013-06-29,0,False
2013-06-30,27,False
