date,BA stock,isPartial
2016-09-01,52,False
2016-09-02,63,False
2016-09-03,25,False
2016-09-04,30,False
2016-09-05,22,False
2016-09-06,81,False
2016-09-07,65,False
2016-09-08,52,False
2016-09-09,77,False
2016-09-10,25,False
2016-09-11,15,False
2016-09-12,62,False
2016-09-13,77,False
2016-09-14,68,False
2016-09-15,100,False
2016-09-16,89,False
2016-09-17,29,False
2016-09-18,29,False
2016-09-19,34,False
2016-09-20,42,False
2016-09-21,72,False
2016-09-22,69,False
2016-09-23,80,False
2016-09-24,44,False
2016-09-25,15,False
2016-09-26,38,False
2016-09-27,71,False
2016-09-28,47,False
2016-09-29,59,False
2016-09-30,35,False
