date,PEP stock,isPartial
2013-05-01,59,False
2013-05-02,100,False
2013-05-03,38,False
2013-05-04,0,False
2013-05-05,49,False
2013-05-06,40,False
2013-05-07,35,False
2013-05-08,63,False
2013-05-09,83,False
2013-05-10,43,False
2013-05-11,32,False
2013-05-12,32,False
2013-05-13,80,False
2013-05-14,39,False
2013-05-15,26,False
2013-05-16,45,False
2013-05-17,28,False
2013-05-18,0,False
2013-05-19,97,False
2013-05-20,0,False
2013-05-21,39,False
2013-05-22,52,False
2013-05-23,44,False
2013-05-24,56,False
2013-05-25,32,False
2013-05-26,0,False
2013-05-27,54,False
2013-05-28,52,False
2013-05-29,65,False
2013-05-30,54,False
2013-05-31,47,False
