date,HAS stock,isPartial
2016-01-01,40,False
2016-01-02,49,False
2016-01-03,55,False
2016-01-04,48,False
2016-01-05,70,False
2016-01-06,75,False
2016-01-07,87,False
2016-01-08,76,False
2016-01-09,50,False
2016-01-10,69,False
2016-01-11,98,False
2016-01-12,66,False
2016-01-13,90,False
2016-01-14,83,False
2016-01-15,89,False
2016-01-16,73,False
2016-01-17,54,False
2016-01-18,67,False
2016-01-19,76,False
2016-01-20,86,False
2016-01-21,81,False
2016-01-22,89,False
2016-01-23,58,False
2016-01-24,96,False
2016-01-25,97,False
2016-01-26,99,False
2016-01-27,100,False
2016-01-28,91,False
2016-01-29,90,False
2016-01-30,60,False
2016-01-31,94,False
