,date,FB,isPartial
20,2014-05-21,76.14,False
21,2014-05-22,79.89999999999999,False
22,2014-05-23,80.83999999999999,False
23,2014-05-24,91.17999999999999,False
24,2014-05-25,88.36,False
25,2014-05-26,79.89999999999999,False
26,2014-05-27,78.02,False
27,2014-05-28,79.89999999999999,False
28,2014-05-29,82.72,False
29,2014-05-30,80.83999999999999,False
30,2014-05-31,94.0,False
0,2014-06-01,91.0,False
1,2014-06-02,82.0,False
2,2014-06-03,81.0,False
3,2014-06-04,80.0,False
4,2014-06-05,84.0,False
5,2014-06-06,88.0,False
6,2014-06-07,100.0,False
7,2014-06-08,96.0,False
8,2014-06-09,83.0,False
9,2014-06-10,80.0,False
10,2014-06-11,81.0,False
11,2014-06-12,82.0,False
12,2014-06-13,83.0,False
13,2014-06-14,97.0,False
14,2014-06-15,94.0,False
15,2014-06-16,81.0,False
16,2014-06-17,83.0,False
17,2014-06-18,82.0,False
18,2014-06-19,94.0,False
19,2014-06-20,86.0,False
20,2014-06-21,99.0,False
21,2014-06-22,94.0,False
22,2014-06-23,84.0,False
23,2014-06-24,82.0,False
24,2014-06-25,82.0,False
25,2014-06-26,84.0,False
26,2014-06-27,87.0,False
27,2014-06-28,99.0,False
28,2014-06-29,96.0,False
29,2014-06-30,80.0,False
0,2014-07-01,81.0,False
1,2014-07-02,86.0,False
2,2014-07-03,84.0,False
3,2014-07-04,89.0,False
4,2014-07-05,99.0,False
5,2014-07-06,99.0,False
6,2014-07-07,85.0,False
7,2014-07-08,83.0,False
8,2014-07-09,85.0,False
9,2014-07-10,86.0,False
10,2014-07-11,85.0,False
11,2014-07-12,99.0,False
12,2014-07-13,97.0,False
13,2014-07-14,80.0,False
14,2014-07-15,82.0,False
15,2014-07-16,86.0,False
16,2014-07-17,86.0,False
17,2014-07-18,85.0,False
18,2014-07-19,100.0,False
19,2014-07-20,99.0,False
20,2014-07-21,86.0,False
21,2014-07-22,86.0,False
22,2014-07-23,81.0,False
23,2014-07-24,86.0,False
24,2014-07-25,86.0,False
25,2014-07-26,98.0,False
26,2014-07-27,93.0,False
27,2014-07-28,77.0,False
28,2014-07-29,84.0,False
29,2014-07-30,80.0,False
30,2014-07-31,81.0,False
0,2014-08-01,96.0,False
1,2014-08-02,99.0,False
2,2014-08-03,100.0,False
3,2014-08-04,81.0,False
4,2014-08-05,83.0,False
5,2014-08-06,83.0,False
6,2014-08-07,86.0,False
7,2014-08-08,86.0,False
8,2014-08-09,100.0,False
9,2014-08-10,96.0,False
10,2014-08-11,82.0,False
11,2014-08-12,80.0,False
12,2014-08-13,80.0,False
13,2014-08-14,84.0,False
14,2014-08-15,91.0,False
15,2014-08-16,100.0,False
16,2014-08-17,97.0,False
17,2014-08-18,85.0,False
18,2014-08-19,82.0,False
19,2014-08-20,82.0,False
20,2014-08-21,82.0,False
21,2014-08-22,86.0,False
22,2014-08-23,98.0,False
23,2014-08-24,98.0,False
24,2014-08-25,84.0,False
25,2014-08-26,82.0,False
26,2014-08-27,82.0,False
27,2014-08-28,83.0,False
28,2014-08-29,85.0,False
29,2014-08-30,99.0,False
30,2014-08-31,97.0,False
0,2014-09-01,78.96,False
1,2014-09-02,76.14,False
2,2014-09-03,78.96,False
3,2014-09-04,77.08,False
4,2014-09-05,80.83999999999999,False
5,2014-09-06,94.0,False
6,2014-09-07,92.11999999999999,False
7,2014-09-08,76.14,False
8,2014-09-09,75.19999999999999,False
9,2014-09-10,75.19999999999999,False
10,2014-09-11,75.19999999999999,False
11,2014-09-12,79.89999999999999,False
12,2014-09-13,92.11999999999999,False
13,2014-09-14,91.17999999999999,False
14,2014-09-15,75.19999999999999,False
15,2014-09-16,75.19999999999999,False
16,2014-09-17,76.14,False
17,2014-09-18,76.14,False
18,2014-09-19,79.89999999999999,False
19,2014-09-20,92.11999999999999,False
20,2014-09-21,89.3,False
21,2014-09-22,74.25999999999999,False
22,2014-09-23,76.14,False
23,2014-09-24,77.08,False
24,2014-09-25,75.19999999999999,False
25,2014-09-26,78.02,False
26,2014-09-27,91.17999999999999,False
27,2014-09-28,87.42,False
28,2014-09-29,75.19999999999999,False
29,2014-09-30,73.32,False
0,2014-10-01,79.53999999999999,False
1,2014-10-02,80.50999999999999,False
2,2014-10-03,83.42,False
3,2014-10-04,97.0,False
4,2014-10-05,90.21,False
5,2014-10-06,80.50999999999999,False
6,2014-10-07,79.53999999999999,False
7,2014-10-08,80.50999999999999,False
8,2014-10-09,77.6,False
9,2014-10-10,82.45,False
10,2014-10-11,94.09,False
11,2014-10-12,89.24,False
12,2014-10-13,76.63,False
13,2014-10-14,76.63,False
14,2014-10-15,80.50999999999999,False
15,2014-10-16,79.53999999999999,False
16,2014-10-17,81.48,False
17,2014-10-18,97.0,False
18,2014-10-19,95.06,False
19,2014-10-20,77.6,False
20,2014-10-21,78.57,False
21,2014-10-22,80.50999999999999,False
22,2014-10-23,81.48,False
23,2014-10-24,83.42,False
24,2014-10-25,93.12,False
25,2014-10-26,91.17999999999999,False
26,2014-10-27,77.6,False
27,2014-10-28,77.6,False
28,2014-10-29,80.50999999999999,False
29,2014-10-30,79.53999999999999,False
30,2014-10-31,82.45,False
0,2014-11-01,93.05999999999999,False
1,2014-11-02,87.42,False
2,2014-11-03,78.96,False
3,2014-11-04,78.02,False
4,2014-11-05,76.14,False
5,2014-11-06,78.02,False
6,2014-11-07,77.08,False
7,2014-11-08,94.0,False
8,2014-11-09,87.42,False
9,2014-11-10,75.19999999999999,False
10,2014-11-11,74.25999999999999,False
11,2014-11-12,74.25999999999999,False
12,2014-11-13,73.32,False
13,2014-11-14,78.02,False
14,2014-11-15,89.3,False
15,2014-11-16,83.66,False
16,2014-11-17,75.19999999999999,False
17,2014-11-18,74.25999999999999,False
18,2014-11-19,73.32,False
19,2014-11-20,76.14,False
20,2014-11-21,76.14,False
21,2014-11-22,87.42,False
22,2014-11-23,85.53999999999999,False
23,2014-11-24,73.32,False
24,2014-11-25,75.19999999999999,False
25,2014-11-26,73.32,False
26,2014-11-27,76.14,False
27,2014-11-28,77.08,False
28,2014-11-29,86.47999999999999,False
29,2014-11-30,82.72,False
0,2014-12-01,69.84,False
1,2014-12-02,70.81,False
2,2014-12-03,72.75,False
3,2014-12-04,72.75,False
4,2014-12-05,76.63,False
5,2014-12-06,85.36,False
6,2014-12-07,83.42,False
7,2014-12-08,73.72,False
8,2014-12-09,73.72,False
9,2014-12-10,73.72,False
10,2014-12-11,74.69,False
11,2014-12-12,76.63,False
12,2014-12-13,87.3,False
13,2014-12-14,84.39,False
14,2014-12-15,72.75,False
15,2014-12-16,74.69,False
16,2014-12-17,75.66,False
17,2014-12-18,75.66,False
18,2014-12-19,80.50999999999999,False
19,2014-12-20,88.27,False
20,2014-12-21,89.24,False
21,2014-12-22,80.50999999999999,False
22,2014-12-23,82.45,False
23,2014-12-24,91.17999999999999,False
24,2014-12-25,97.0,False
25,2014-12-26,85.36,False
26,2014-12-27,89.24,False
27,2014-12-28,85.36,False
28,2014-12-29,78.57,False
29,2014-12-30,81.48,False
30,2014-12-31,95.06,False
0,2015-01-01,90.0,False
1,2015-01-02,79.2,False
2,2015-01-03,85.5,False
3,2015-01-04,79.2,False
4,2015-01-05,74.7,False
5,2015-01-06,71.10000000000001,False
6,2015-01-07,71.10000000000001,False
7,2015-01-08,72.9,False
8,2015-01-09,74.7,False
9,2015-01-10,82.8,False
10,2015-01-11,78.3,False
11,2015-01-12,69.3,False
12,2015-01-13,68.4,False
13,2015-01-14,72.0,False
14,2015-01-15,70.2,False
15,2015-01-16,73.8,False
16,2015-01-17,82.8,False
17,2015-01-18,78.3,False
18,2015-01-19,68.4,False
19,2015-01-20,70.2,False
20,2015-01-21,67.5,False
21,2015-01-22,70.2,False
22,2015-01-23,73.8,False
23,2015-01-24,82.8,False
24,2015-01-25,81.0,False
25,2015-01-26,69.3,False
26,2015-01-27,77.4,False
27,2015-01-28,69.3,False
28,2015-01-29,70.2,False
29,2015-01-30,70.2,False
30,2015-01-31,80.10000000000001,False
0,2015-02-01,82.72,False
1,2015-02-02,72.16,False
2,2015-02-03,71.28,False
3,2015-02-04,72.16,False
4,2015-02-05,71.28,False
5,2015-02-06,74.8,False
6,2015-02-07,84.48,False
7,2015-02-08,82.72,False
8,2015-02-09,72.16,False
9,2015-02-10,73.04,False
10,2015-02-11,71.28,False
11,2015-02-12,74.8,False
12,2015-02-13,77.44,False
13,2015-02-14,88.0,False
14,2015-02-15,83.6,False
15,2015-02-16,74.8,False
16,2015-02-17,75.68,False
17,2015-02-18,74.8,False
18,2015-02-19,73.04,False
19,2015-02-20,76.56,False
20,2015-02-21,85.36,False
21,2015-02-22,82.72,False
22,2015-02-23,73.04,False
23,2015-02-24,70.4,False
24,2015-02-25,71.28,False
25,2015-02-26,73.04,False
26,2015-02-27,73.04,False
27,2015-02-28,85.36,False
0,2015-03-01,77.42999999999999,False
1,2015-03-02,66.99,False
2,2015-03-03,69.6,False
3,2015-03-04,68.73,False
4,2015-03-05,71.34,False
5,2015-03-06,72.21,False
6,2015-03-07,83.52,False
7,2015-03-08,81.78,False
8,2015-03-09,68.73,False
9,2015-03-10,67.86,False
10,2015-03-11,70.47,False
11,2015-03-12,69.6,False
12,2015-03-13,73.08,False
13,2015-03-14,80.91,False
14,2015-03-15,78.3,False
15,2015-03-16,70.47,False
16,2015-03-17,71.34,False
17,2015-03-18,70.47,False
18,2015-03-19,66.12,False
19,2015-03-20,70.47,False
20,2015-03-21,82.65,False
21,2015-03-22,81.78,False
22,2015-03-23,69.6,False
23,2015-03-24,68.73,False
24,2015-03-25,72.21,False
25,2015-03-26,66.12,False
26,2015-03-27,72.21,False
27,2015-03-28,87.0,False
28,2015-03-29,76.56,False
29,2015-03-30,69.6,False
30,2015-03-31,73.95,False
0,2015-04-01,75.60000000000001,False
1,2015-04-02,81.0,False
2,2015-04-03,80.10000000000001,False
3,2015-04-04,90.0,False
4,2015-04-05,85.5,False
5,2015-04-06,76.5,False
6,2015-04-07,73.8,False
7,2015-04-08,76.5,False
8,2015-04-09,74.7,False
9,2015-04-10,78.3,False
10,2015-04-11,86.4,False
11,2015-04-12,80.10000000000001,False
12,2015-04-13,72.0,False
13,2015-04-14,72.0,False
14,2015-04-15,73.8,False
15,2015-04-16,73.8,False
16,2015-04-17,78.3,False
17,2015-04-18,88.2,False
18,2015-04-19,80.10000000000001,False
19,2015-04-20,71.10000000000001,False
20,2015-04-21,70.2,False
21,2015-04-22,71.10000000000001,False
22,2015-04-23,72.0,False
23,2015-04-24,74.7,False
24,2015-04-25,81.9,False
25,2015-04-26,80.10000000000001,False
26,2015-04-27,72.0,False
27,2015-04-28,70.2,False
28,2015-04-29,71.10000000000001,False
29,2015-04-30,74.7,False
0,2015-05-01,80.99,False
1,2015-05-02,84.55,False
2,2015-05-03,81.88,False
3,2015-05-04,76.54,False
4,2015-05-05,75.65,False
5,2015-05-06,75.65,False
6,2015-05-07,74.76,False
7,2015-05-08,77.43,False
8,2015-05-09,88.11,False
9,2015-05-10,88.11,False
10,2015-05-11,73.87,False
11,2015-05-12,75.65,False
12,2015-05-13,75.65,False
13,2015-05-14,77.43,False
14,2015-05-15,78.32000000000001,False
15,2015-05-16,89.0,False
16,2015-05-17,85.44,False
17,2015-05-18,76.54,False
18,2015-05-19,73.87,False
19,2015-05-20,75.65,False
20,2015-05-21,78.32000000000001,False
21,2015-05-22,80.1,False
22,2015-05-23,87.22,False
23,2015-05-24,86.33,False
24,2015-05-25,81.88,False
25,2015-05-26,74.76,False
26,2015-05-27,73.87,False
27,2015-05-28,79.21000000000001,False
28,2015-05-29,79.21000000000001,False
29,2015-05-30,89.0,False
30,2015-05-31,84.55,False
0,2015-06-01,70.98,False
1,2015-06-02,71.89,False
2,2015-06-03,72.8,False
3,2015-06-04,77.35000000000001,False
4,2015-06-05,76.44,False
5,2015-06-06,87.36,False
6,2015-06-07,82.81,False
7,2015-06-08,73.71000000000001,False
8,2015-06-09,72.8,False
9,2015-06-10,75.53,False
10,2015-06-11,77.35000000000001,False
11,2015-06-12,77.35000000000001,False
12,2015-06-13,91.0,False
13,2015-06-14,83.72,False
14,2015-06-15,72.8,False
15,2015-06-16,75.53,False
16,2015-06-17,77.35000000000001,False
17,2015-06-18,77.35000000000001,False
18,2015-06-19,76.44,False
19,2015-06-20,87.36,False
20,2015-06-21,86.45,False
21,2015-06-22,74.62,False
22,2015-06-23,72.8,False
23,2015-06-24,76.44,False
24,2015-06-25,77.35000000000001,False
25,2015-06-26,80.08,False
26,2015-06-27,89.18,False
27,2015-06-28,85.54,False
28,2015-06-29,75.53,False
29,2015-06-30,76.44,False
0,2015-07-01,77.4,False
1,2015-07-02,75.67999999999999,False
2,2015-07-03,77.4,False
3,2015-07-04,86.0,False
4,2015-07-05,85.14,False
5,2015-07-06,72.24,False
6,2015-07-07,73.1,False
7,2015-07-08,72.24,False
8,2015-07-09,74.82,False
9,2015-07-10,74.82,False
10,2015-07-11,85.14,False
11,2015-07-12,83.42,False
12,2015-07-13,68.8,False
13,2015-07-14,69.66,False
14,2015-07-15,71.38,False
15,2015-07-16,70.52,False
16,2015-07-17,72.24,False
17,2015-07-18,82.56,False
18,2015-07-19,82.56,False
19,2015-07-20,73.96,False
20,2015-07-21,70.52,False
21,2015-07-22,73.1,False
22,2015-07-23,69.66,False
23,2015-07-24,73.1,False
24,2015-07-25,79.98,False
25,2015-07-26,77.4,False
26,2015-07-27,68.8,False
27,2015-07-28,72.24,False
28,2015-07-29,70.52,False
29,2015-07-30,70.52,False
30,2015-07-31,69.66,False
0,2015-08-01,82.32,False
1,2015-08-02,83.16,False
2,2015-08-03,71.39999999999999,False
3,2015-08-04,69.72,False
4,2015-08-05,70.56,False
5,2015-08-06,72.24,False
6,2015-08-07,72.24,False
7,2015-08-08,84.0,False
8,2015-08-09,80.64,False
9,2015-08-10,70.56,False
10,2015-08-11,69.72,False
11,2015-08-12,71.39999999999999,False
12,2015-08-13,71.39999999999999,False
13,2015-08-14,74.75999999999999,False
14,2015-08-15,83.16,False
15,2015-08-16,81.48,False
16,2015-08-17,69.72,False
17,2015-08-18,68.88,False
18,2015-08-19,71.39999999999999,False
19,2015-08-20,71.39999999999999,False
20,2015-08-21,72.24,False
21,2015-08-22,82.32,False
22,2015-08-23,79.8,False
23,2015-08-24,67.2,False
24,2015-08-25,69.72,False
25,2015-08-26,69.72,False
26,2015-08-27,71.39999999999999,False
27,2015-08-28,73.92,False
28,2015-08-29,83.16,False
29,2015-08-30,78.96,False
30,2015-08-31,69.72,False
0,2015-09-01,71.38,False
1,2015-09-02,70.55,False
2,2015-09-03,71.38,False
3,2015-09-04,73.86999999999999,False
4,2015-09-05,83.0,False
5,2015-09-06,81.33999999999999,False
6,2015-09-07,73.86999999999999,False
7,2015-09-08,68.06,False
8,2015-09-09,68.89,False
9,2015-09-10,68.06,False
10,2015-09-11,71.38,False
11,2015-09-12,80.50999999999999,False
12,2015-09-13,78.85,False
13,2015-09-14,68.06,False
14,2015-09-15,67.22999999999999,False
15,2015-09-16,71.38,False
16,2015-09-17,72.21,False
17,2015-09-18,73.03999999999999,False
18,2015-09-19,81.33999999999999,False
19,2015-09-20,79.67999999999999,False
20,2015-09-21,68.89,False
21,2015-09-22,69.72,False
22,2015-09-23,71.38,False
23,2015-09-24,73.86999999999999,False
24,2015-09-25,74.7,False
25,2015-09-26,82.17,False
26,2015-09-27,79.67999999999999,False
27,2015-09-28,74.7,False
28,2015-09-29,69.72,False
29,2015-09-30,69.72,False
0,2015-10-01,71.33999999999999,False
1,2015-10-02,73.8,False
2,2015-10-03,82.0,False
3,2015-10-04,77.89999999999999,False
4,2015-10-05,67.24,False
5,2015-10-06,68.06,False
6,2015-10-07,68.06,False
7,2015-10-08,69.7,False
8,2015-10-09,71.33999999999999,False
9,2015-10-10,81.17999999999999,False
10,2015-10-11,78.72,False
11,2015-10-12,71.33999999999999,False
12,2015-10-13,68.06,False
13,2015-10-14,69.7,False
14,2015-10-15,70.52,False
15,2015-10-16,71.33999999999999,False
16,2015-10-17,80.36,False
17,2015-10-18,78.72,False
18,2015-10-19,68.06,False
19,2015-10-20,67.24,False
20,2015-10-21,70.52,False
21,2015-10-22,68.88,False
22,2015-10-23,74.61999999999999,False
23,2015-10-24,78.72,False
24,2015-10-25,79.53999999999999,False
25,2015-10-26,68.88,False
26,2015-10-27,68.88,False
27,2015-10-28,67.24,False
28,2015-10-29,69.7,False
29,2015-10-30,72.16,False
30,2015-10-31,80.36,False
0,2015-11-01,76.0,False
1,2015-11-02,67.2,False
2,2015-11-03,67.2,False
3,2015-11-04,66.4,False
4,2015-11-05,67.2,False
5,2015-11-06,70.4,False
6,2015-11-07,75.2,False
7,2015-11-08,72.8,False
8,2015-11-09,64.0,False
9,2015-11-10,66.4,False
10,2015-11-11,68.8,False
11,2015-11-12,68.8,False
12,2015-11-13,69.60000000000001,False
13,2015-11-14,80.0,False
14,2015-11-15,76.80000000000001,False
15,2015-11-16,67.2,False
16,2015-11-17,67.2,False
17,2015-11-18,65.60000000000001,False
18,2015-11-19,65.60000000000001,False
19,2015-11-20,67.2,False
20,2015-11-21,76.0,False
21,2015-11-22,72.8,False
22,2015-11-23,66.4,False
23,2015-11-24,65.60000000000001,False
24,2015-11-25,64.8,False
25,2015-11-26,66.4,False
26,2015-11-27,67.2,False
27,2015-11-28,76.0,False
28,2015-11-29,69.60000000000001,False
29,2015-11-30,64.0,False
0,2015-12-01,63.18,False
1,2015-12-02,63.18,False
2,2015-12-03,63.96,False
3,2015-12-04,65.52,False
4,2015-12-05,74.10000000000001,False
5,2015-12-06,72.54,False
6,2015-12-07,63.18,False
7,2015-12-08,64.74000000000001,False
8,2015-12-09,65.52,False
9,2015-12-10,67.08,False
10,2015-12-11,67.08,False
11,2015-12-12,76.44,False
12,2015-12-13,73.32000000000001,False
13,2015-12-14,63.96,False
14,2015-12-15,61.620000000000005,False
15,2015-12-16,63.18,False
16,2015-12-17,63.96,False
17,2015-12-18,64.74000000000001,False
18,2015-12-19,75.66,False
19,2015-12-20,70.98,False
20,2015-12-21,66.3,False
21,2015-12-22,66.3,False
22,2015-12-23,69.42,False
23,2015-12-24,75.66,False
24,2015-12-25,78.0,False
25,2015-12-26,74.10000000000001,False
26,2015-12-27,71.76,False
27,2015-12-28,67.08,False
28,2015-12-29,67.08,False
29,2015-12-30,70.2,False
30,2015-12-31,78.0,False
0,2016-01-01,84.0,False
1,2016-01-02,81.48,False
2,2016-01-03,78.96,False
3,2016-01-04,69.72,False
4,2016-01-05,68.03999999999999,False
5,2016-01-06,68.88,False
6,2016-01-07,68.88,False
7,2016-01-08,70.56,False
8,2016-01-09,77.28,False
9,2016-01-10,73.08,False
10,2016-01-11,66.36,False
11,2016-01-12,66.36,False
12,2016-01-13,68.88,False
13,2016-01-14,67.2,False
14,2016-01-15,68.88,False
15,2016-01-16,78.96,False
16,2016-01-17,73.92,False
17,2016-01-18,68.03999999999999,False
18,2016-01-19,67.2,False
19,2016-01-20,68.03999999999999,False
20,2016-01-21,67.2,False
21,2016-01-22,68.88,False
22,2016-01-23,75.6,False
23,2016-01-24,74.75999999999999,False
24,2016-01-25,66.36,False
25,2016-01-26,66.36,False
26,2016-01-27,65.52,False
27,2016-01-28,68.03999999999999,False
28,2016-01-29,70.56,False
29,2016-01-30,78.11999999999999,False
30,2016-01-31,75.6,False
0,2016-02-01,72.24,False
1,2016-02-02,69.66,False
2,2016-02-03,71.38,False
3,2016-02-04,72.24,False
4,2016-02-05,73.96,False
5,2016-02-06,85.14,False
6,2016-02-07,82.56,False
7,2016-02-08,72.24,False
8,2016-02-09,72.24,False
9,2016-02-10,73.1,False
10,2016-02-11,72.24,False
11,2016-02-12,76.53999999999999,False
12,2016-02-13,84.28,False
13,2016-02-14,82.56,False
14,2016-02-15,70.52,False
15,2016-02-16,71.38,False
16,2016-02-17,69.66,False
17,2016-02-18,73.1,False
18,2016-02-19,73.96,False
19,2016-02-20,86.0,False
20,2016-02-21,79.98,False
21,2016-02-22,71.38,False
22,2016-02-23,70.52,False
23,2016-02-24,69.66,False
24,2016-02-25,70.52,False
25,2016-02-26,73.96,False
26,2016-02-27,80.84,False
27,2016-02-28,79.98,False
28,2016-02-29,73.1,False
0,2016-03-01,68.06,False
1,2016-03-02,69.7,False
2,2016-03-03,72.97999999999999,False
3,2016-03-04,74.61999999999999,False
4,2016-03-05,80.36,False
5,2016-03-06,79.53999999999999,False
6,2016-03-07,70.52,False
7,2016-03-08,70.52,False
8,2016-03-09,70.52,False
9,2016-03-10,68.88,False
10,2016-03-11,73.8,False
11,2016-03-12,82.0,False
12,2016-03-13,77.08,False
13,2016-03-14,68.88,False
14,2016-03-15,69.7,False
15,2016-03-16,70.52,False
16,2016-03-17,71.33999999999999,False
17,2016-03-18,72.97999999999999,False
18,2016-03-19,80.36,False
19,2016-03-20,80.36,False
20,2016-03-21,70.52,False
21,2016-03-22,72.16,False
22,2016-03-23,72.16,False
23,2016-03-24,72.16,False
24,2016-03-25,74.61999999999999,False
25,2016-03-26,80.36,False
26,2016-03-27,77.89999999999999,False
27,2016-03-28,71.33999999999999,False
28,2016-03-29,68.06,False
29,2016-03-30,69.7,False
30,2016-03-31,68.88,False
0,2016-04-01,71.2,False
1,2016-04-02,79.2,False
2,2016-04-03,74.4,False
3,2016-04-04,65.60000000000001,False
4,2016-04-05,64.8,False
5,2016-04-06,66.4,False
6,2016-04-07,68.0,False
7,2016-04-08,69.60000000000001,False
8,2016-04-09,78.4,False
9,2016-04-10,73.60000000000001,False
10,2016-04-11,67.2,False
11,2016-04-12,65.60000000000001,False
12,2016-04-13,68.8,False
13,2016-04-14,68.8,False
14,2016-04-15,69.60000000000001,False
15,2016-04-16,76.0,False
16,2016-04-17,72.8,False
17,2016-04-18,67.2,False
18,2016-04-19,68.0,False
19,2016-04-20,67.2,False
20,2016-04-21,68.0,False
21,2016-04-22,69.60000000000001,False
22,2016-04-23,75.2,False
23,2016-04-24,72.8,False
24,2016-04-25,66.4,False
25,2016-04-26,68.0,False
26,2016-04-27,69.60000000000001,False
27,2016-04-28,72.0,False
28,2016-04-29,72.8,False
29,2016-04-30,80.0,False
0,2016-05-01,80.84,False
1,2016-05-02,72.24,False
2,2016-05-03,69.66,False
3,2016-05-04,73.96,False
4,2016-05-05,74.82,False
5,2016-05-06,75.67999999999999,False
6,2016-05-07,85.14,False
7,2016-05-08,81.7,False
8,2016-05-09,72.24,False
9,2016-05-10,73.96,False
10,2016-05-11,70.52,False
11,2016-05-12,75.67999999999999,False
12,2016-05-13,76.53999999999999,False
13,2016-05-14,86.0,False
14,2016-05-15,83.42,False
15,2016-05-16,73.1,False
16,2016-05-17,73.96,False
17,2016-05-18,72.24,False
18,2016-05-19,73.1,False
19,2016-05-20,76.53999999999999,False
20,2016-05-21,86.0,False
21,2016-05-22,80.84,False
22,2016-05-23,69.66,False
23,2016-05-24,75.67999999999999,False
24,2016-05-25,74.82,False
25,2016-05-26,78.26,False
26,2016-05-27,77.4,False
27,2016-05-28,84.28,False
28,2016-05-29,83.42,False
29,2016-05-30,77.4,False
30,2016-05-31,76.53999999999999,False
0,2016-06-01,73.96,False
1,2016-06-02,74.82,False
2,2016-06-03,77.4,False
3,2016-06-04,86.0,False
4,2016-06-05,81.7,False
5,2016-06-06,73.96,False
6,2016-06-07,74.82,False
7,2016-06-08,75.67999999999999,False
8,2016-06-09,75.67999999999999,False
9,2016-06-10,77.4,False
10,2016-06-11,85.14,False
11,2016-06-12,80.84,False
12,2016-06-13,75.67999999999999,False
13,2016-06-14,72.24,False
14,2016-06-15,75.67999999999999,False
15,2016-06-16,75.67999999999999,False
16,2016-06-17,75.67999999999999,False
17,2016-06-18,86.0,False
18,2016-06-19,82.56,False
19,2016-06-20,73.1,False
20,2016-06-21,73.96,False
21,2016-06-22,73.1,False
22,2016-06-23,76.53999999999999,False
23,2016-06-24,75.67999999999999,False
24,2016-06-25,83.42,False
25,2016-06-26,79.98,False
26,2016-06-27,72.24,False
27,2016-06-28,75.67999999999999,False
28,2016-06-29,77.4,False
29,2016-06-30,75.67999999999999,False
0,2016-07-01,76.36,False
1,2016-07-02,83.0,False
2,2016-07-03,80.50999999999999,False
3,2016-07-04,73.86999999999999,False
4,2016-07-05,73.86999999999999,False
5,2016-07-06,73.86999999999999,False
6,2016-07-07,73.86999999999999,False
7,2016-07-08,75.53,False
8,2016-07-09,81.33999999999999,False
9,2016-07-10,78.85,False
10,2016-07-11,72.21,False
11,2016-07-12,72.21,False
12,2016-07-13,72.21,False
13,2016-07-14,69.72,False
14,2016-07-15,73.86999999999999,False
15,2016-07-16,80.50999999999999,False
16,2016-07-17,83.0,False
17,2016-07-18,72.21,False
18,2016-07-19,69.72,False
19,2016-07-20,72.21,False
20,2016-07-21,71.38,False
21,2016-07-22,73.86999999999999,False
22,2016-07-23,82.17,False
23,2016-07-24,81.33999999999999,False
24,2016-07-25,68.89,False
25,2016-07-26,69.72,False
26,2016-07-27,71.38,False
27,2016-07-28,72.21,False
28,2016-07-29,72.21,False
29,2016-07-30,78.85,False
30,2016-07-31,77.19,False
0,2016-08-01,69.60000000000001,False
1,2016-08-02,68.8,False
2,2016-08-03,69.60000000000001,False
3,2016-08-04,68.8,False
4,2016-08-05,71.2,False
5,2016-08-06,79.2,False
6,2016-08-07,77.60000000000001,False
7,2016-08-08,69.60000000000001,False
8,2016-08-09,68.0,False
9,2016-08-10,68.8,False
10,2016-08-11,70.4,False
11,2016-08-12,70.4,False
12,2016-08-13,80.0,False
13,2016-08-14,78.4,False
14,2016-08-15,72.8,False
15,2016-08-16,68.8,False
16,2016-08-17,68.8,False
17,2016-08-18,70.4,False
18,2016-08-19,70.4,False
19,2016-08-20,78.4,False
20,2016-08-21,75.2,False
21,2016-08-22,65.60000000000001,False
22,2016-08-23,67.2,False
23,2016-08-24,68.0,False
24,2016-08-25,67.2,False
25,2016-08-26,68.8,False
26,2016-08-27,76.80000000000001,False
27,2016-08-28,72.8,False
28,2016-08-29,64.8,False
29,2016-08-30,67.2,False
30,2016-08-31,66.4,False
0,2016-09-01,62.64,False
1,2016-09-02,64.08,False
2,2016-09-03,72.0,False
3,2016-09-04,68.39999999999999,False
4,2016-09-05,62.64,False
5,2016-09-06,59.76,False
6,2016-09-07,50.4,False
7,2016-09-08,45.36,False
8,2016-09-09,46.8,False
9,2016-09-10,51.839999999999996,False
10,2016-09-11,53.28,False
11,2016-09-12,54.0,False
12,2016-09-13,61.199999999999996,False
13,2016-09-14,61.919999999999995,False
14,2016-09-15,61.919999999999995,False
15,2016-09-16,63.36,False
16,2016-09-17,68.39999999999999,False
17,2016-09-18,67.67999999999999,False
18,2016-09-19,61.199999999999996,False
19,2016-09-20,59.76,False
20,2016-09-21,61.199999999999996,False
21,2016-09-22,60.48,False
22,2016-09-23,63.36,False
23,2016-09-24,71.28,False
24,2016-09-25,69.12,False
25,2016-09-26,60.48,False
26,2016-09-27,59.76,False
27,2016-09-28,59.04,False
28,2016-09-29,61.199999999999996,False
29,2016-09-30,65.52,False
0,2016-10-01,74.48,False
1,2016-10-02,72.2,False
2,2016-10-03,64.6,False
3,2016-10-04,63.08,False
4,2016-10-05,66.12,False
5,2016-10-06,64.6,False
6,2016-10-07,66.88,False
7,2016-10-08,74.48,False
8,2016-10-09,71.44,False
9,2016-10-10,64.6,False
10,2016-10-11,65.36,False
11,2016-10-12,65.36,False
12,2016-10-13,65.36,False
13,2016-10-14,67.64,False
14,2016-10-15,74.48,False
15,2016-10-16,71.44,False
16,2016-10-17,63.08,False
17,2016-10-18,63.08,False
18,2016-10-19,63.08,False
19,2016-10-20,63.84,False
20,2016-10-21,66.12,False
21,2016-10-22,72.96000000000001,False
22,2016-10-23,72.2,False
