date,TSLA stock,isPartial
2017-09-01,75,False
2017-09-02,10,False
2017-09-03,16,False
2017-09-04,15,False
2017-09-05,56,False
2017-09-06,62,False
2017-09-07,62,False
2017-09-08,67,False
2017-09-09,13,False
2017-09-10,7,False
2017-09-11,70,False
2017-09-12,87,False
2017-09-13,82,False
2017-09-14,91,False
2017-09-15,100,False
2017-09-16,25,False
2017-09-17,17,False
2017-09-18,94,False
2017-09-19,90,False
2017-09-20,83,False
2017-09-21,73,False
2017-09-22,86,False
2017-09-23,24,False
2017-09-24,16,False
2017-09-25,77,False
2017-09-26,89,False
2017-09-27,77,False
2017-09-28,85,False
2017-09-29,86,False
2017-09-30,16,False
