date,PFE stock,isPartial
2013-10-01,20,False
2013-10-02,0,False
2013-10-03,21,False
2013-10-04,43,False
2013-10-05,25,False
2013-10-06,24,False
2013-10-07,21,False
2013-10-08,81,False
2013-10-09,0,False
2013-10-10,63,False
2013-10-11,65,False
2013-10-12,51,False
2013-10-13,0,False
2013-10-14,63,False
2013-10-15,21,False
2013-10-16,0,False
2013-10-17,64,False
2013-10-18,44,False
2013-10-19,25,False
2013-10-20,24,False
2013-10-21,40,False
2013-10-22,40,False
2013-10-23,40,False
2013-10-24,41,False
2013-10-25,43,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,40,False
2013-10-29,100,False
2013-10-30,61,False
2013-10-31,21,False
