date,HAS stock,isPartial
2015-09-01,66,False
2015-09-02,97,False
2015-09-03,65,False
2015-09-04,68,False
2015-09-05,55,False
2015-09-06,72,False
2015-09-07,64,False
2015-09-08,68,False
2015-09-09,71,False
2015-09-10,90,False
2015-09-11,78,False
2015-09-12,84,False
2015-09-13,83,False
2015-09-14,96,False
2015-09-15,67,False
2015-09-16,85,False
2015-09-17,70,False
2015-09-18,76,False
2015-09-19,64,False
2015-09-20,93,False
2015-09-21,82,False
2015-09-22,74,False
2015-09-23,77,False
2015-09-24,82,False
2015-09-25,77,False
2015-09-26,45,False
2015-09-27,86,False
2015-09-28,100,False
2015-09-29,96,False
2015-09-30,86,False
