date,GS stock,isPartial
2016-03-01,53,False
2016-03-02,100,False
2016-03-03,68,False
2016-03-04,63,False
2016-03-05,23,False
2016-03-06,15,False
2016-03-07,53,False
2016-03-08,60,False
2016-03-09,67,False
2016-03-10,34,False
2016-03-11,49,False
2016-03-12,16,False
2016-03-13,31,False
2016-03-14,74,False
2016-03-15,34,False
2016-03-16,68,False
2016-03-17,28,False
2016-03-18,79,False
2016-03-19,31,False
2016-03-20,31,False
2016-03-21,41,False
2016-03-22,55,False
2016-03-23,28,False
2016-03-24,29,False
2016-03-25,0,False
2016-03-26,16,False
2016-03-27,16,False
2016-03-28,21,False
2016-03-29,54,False
2016-03-30,82,False
2016-03-31,21,False
